"","ZCTA5","WeekNo","StartDate","EndDate","CasesWk","CasesCm","CasesWkRt","CasesCmRt","TestsWk","TestsCm","TestsWkRt","TestsCmRt","PctPosWk","PctPosCum","DeathsWk","DeathsCm","DeathsWkRt","DeathsCmRt","RowID","TOTPOP","REGION","ZCTA5No","SurvCm","NotTestedCm","NotInfCm","CasesWkRtLag1wk","DeathsWkRtLag1wk","PctPosWkLag1wk","PctPosWk_adj","CasesWkRt_adj","DeathsWkRt_adj","PctPosWk_trd","CasesWkRt_trd","DeathsWkRt_trd","Hardship","CasesWkRt_qa","PctPosWk_qa","Hardship_qa","color","DeathsWkRt_qa","CasesWk_c","DeathsWk_c","CasesWkRt_c","DeathsWkRt_c","PctPosWk_c","CasesRtDiff","DeathsRtDiff","PctPosDiff"
"1882","60634",44,2020-10-26,2020-11-01,370,3643,487,4793.7,2585,38845,3402,51115.2,14.3133462282398,9.37829836529798,1,67,1.3,88.2,"60634-2020-44",75995,"northwest",60634,75928,37150,72352,392,2.6,13.1104267487901,65.5286640768493,63.4941329856584,11.4035087719298,15.0482656493188,14.8669796557121,34.1463414634146,40.6593523800066,5,5,4,"#ffaa00",2,10242,48,369.239022241225,0.0468668940552229,10.413298764679,117.760977758775,1.25313310594478,3.90004746356088
"1883","60636",44,2020-10-26,2020-11-01,83,1339,258,4158,683,13007,2121,40390.6,12.1522693997072,10.2944568309372,2,60,6.2,186.3,"60636-2020-44",32203,"southwest",60636,32143,19196,30864,143,0,8.04195804195804,55.634927470256,33.6375488917862,54.3859649122807,38.3264710639252,17.9968701095462,95.1219512195122,48.7922290838625,5,5,4,"#ffaa00",3,10242,48,369.239022241225,0.223519033186448,10.413298764679,-111.239022241225,5.97648096681355,1.73897063502821
"1884","60638",44,2020-10-26,2020-11-01,363,3107,617,5284.3,1799,25132,3060,42743.7,20.1778765981101,12.3627248129874,4,57,6.8,96.9,"60638-2020-44",58797,"southwest",60638,58740,33665,55690,415,3.4,16.1269001982816,92.3773711819358,80.4432855280313,59.6491228070175,37.8514022061449,31.6118935837246,72.3577235772358,70.306439603242,5,5,5,"#ff0000",3,10242,48,369.239022241225,0.245149907365781,10.413298764679,247.760977758775,6.55485009263422,9.76457783343109
"1885","60632",44,2020-10-26,2020-11-01,595,6176,654,6783.9,2724,39099,2992,42947.5,21.8428781204112,15.7958004041024,2,107,2.2,117.5,"60632-2020-44",91039,"southwest",60632,90932,51940,84863,418,0,17.3893199452305,100,85.2672750977836,19.2982456140351,41.0746970542774,36.9327073552426,62.6016260162602,63.1918758484333,5,5,5,"#ff0000",2,10242,48,369.239022241225,0.0793132053242234,10.413298764679,284.760977758775,2.12068679467578,11.4295793557322
"1886","60640",44,2020-10-26,2020-11-01,136,1730,195,2481.5,2410,45694,3457,65544,5.64315352697095,3.78605506193373,0,90,0,129.1,"60640-2020-44",69715,"northeast",60640,69625,24021,67985,182,0,4.18175831412578,25.8352104327208,25.4237288135593,0,17.1177669303742,2.03442879499218,44.7154471544715,18.2331429995307,4,3,1,"#0070ff",1,10242,48,369.239022241225,0,10.413298764679,-174.239022241225,0,-4.77014523770801
"1887","60639",44,2020-10-26,2020-11-01,517,6142,571,6785.5,2631,44226,2907,48859.3,19.6503230710756,13.8877583322028,3,128,3.3,141.4,"60639-2020-44",90517,"northwest",60639,90389,46291,84375,357,2.2,13.6806437950021,89.9621513371597,74.4458930899609,28.9473684210526,53.2136105194433,33.489827856025,53.6585365853659,60.3538017939899,5,5,5,"#ff0000",3,10242,48,369.239022241225,0.118969807986335,10.413298764679,201.760977758775,3.18103019201366,9.23702430639667
"1888","60641",44,2020-10-26,2020-11-01,386,3474,544,4891.4,2793,39782,3932,56012.8,13.8202649480845,8.73259262983259,0,63,0,88.7,"60641-2020-44",71023,"northwest",60641,70960,31241,67549,322,1.4,9.8156879554222,63.2712633925751,70.9256844850065,0,37.4799026022584,34.7417840375587,33.3333333333333,42.5698690856145,5,5,4,"#ffaa00",1,10242,48,369.239022241225,0,10.413298764679,174.760977758775,0,3.40696618340553
"1889","60645",44,2020-10-26,2020-11-01,149,1837,312,3848.6,1621,25514,3396,53452.6,9.19185687847008,7.19996864466567,0,71,0,148.7,"60645-2020-44",47732,"northeast",60645,47661,22218,45895,197,0,5.89711417816813,42.081711154542,40.6779661016949,0,31.7965722637418,17.9968701095462,44.7154471544715,28.7170239469629,5,4,2,"#bed2ff",1,10242,48,369.239022241225,0,10.413298764679,-57.2390222412253,0,-1.22144188620889
"1890","60646",44,2020-10-26,2020-11-01,100,854,357,3051.4,896,13748,3202,49122.8,11.1607142857143,6.21181262729124,0,44,0,157.2,"60646-2020-44",27987,"northwest",60646,27943,14239,27133,196,0,7.14285714285714,51.0954381752701,46.5449804432855,0,37.5862309119989,25.1956181533646,44.7154471544715,33.545024297444,5,4,3,"#ffebaf",1,10242,48,369.239022241225,0,10.413298764679,-12.2390222412253,0,0.747415521035318
"1891","60652",44,2020-10-26,2020-11-01,196,2282,446,5197.3,1285,19953,2927,45443.8,15.2529182879377,11.4368766601514,5,59,11.4,134.4,"60652-2020-44",43907,"southwest",60652,43848,23954,41625,317,4.6,11.8803418803419,69.8301670862898,58.148631029987,100,32.4197524549268,20.18779342723,100,70.0813852292156,5,5,5,"#ff0000",4,10242,48,369.239022241225,0.410986609407339,10.413298764679,76.7609777587747,10.9890133905927,4.83961952325878
"1892","60647",44,2020-10-26,2020-11-01,343,3286,392,3755,4014,56635,4587,64719.1,8.54509217737917,5.80206586033372,0,96,0,109.7,"60647-2020-44",87509,"northeast",60647,87413,30874,84223,299,1.1,6.86762778505898,39.1207245229931,51.1082138200782,0,18.8477376237391,14.5539906103286,35.7723577235772,28.4718131122099,5,4,2,"#bed2ff",1,10242,48,369.239022241225,0,10.413298764679,22.7609777587747,0,-1.8682065872998
"1893","60649",44,2020-10-26,2020-11-01,78,1402,170,3046.2,1366,22441,2968,48759.3,5.71010248901903,6.24749342720913,0,126,0,273.8,"60649-2020-44",46024,"southeast",60649,45898,23583,44622,130,0,5.66037735849057,26.1417129077107,22.1642764015645,0,5.81514673696442,6.25978090766823,44.7154471544715,16.8980963112223,4,3,1,"#0070ff",1,10242,48,369.239022241225,0,10.413298764679,-199.239022241225,0,-4.70319627565993
"1894","60653",44,2020-10-26,2020-11-01,93,995,291,3112.1,1071,18614,3350,58219.7,8.68347338935574,5.34543891694424,0,41,0,128.2,"60653-2020-44",31972,"southeast",60653,31931,13358,30977,172,0,5.98476605005441,39.7542546430337,37.9400260756193,0,27.0243798147979,18.622848200313,44.7154471544715,27.0966159818159,5,4,2,"#bed2ff",1,10242,48,369.239022241225,0,10.413298764679,-78.2390222412253,0,-1.72982537532323
"1895","60657",44,2020-10-26,2020-11-01,253,1674,361,2389.7,3330,40231,4754,57430.2,7.5975975975976,4.16097039596331,0,31,0,44.3,"60657-2020-44",70052,"northeast",60657,70021,29821,68378,228,2.9,5.75539568345324,34.7829510182451,47.0664928292047,0,20.1667183573439,20.8137715179969,21.1382113821138,25.7747750130365,5,4,2,"#bed2ff",1,10242,48,369.239022241225,0,10.413298764679,-8.23902224122531,0,-2.81570116708137
"1896","60655",44,2020-10-26,2020-11-01,143,1167,496,4051.5,975,14889,3385,51690.7,14.6666666666667,7.8380012089462,1,16,3.5,55.5,"60655-2020-44",28804,"southwest",60655,28788,13915,27637,486,0,11.5511551155116,67.1462184873949,64.6675358539765,30.7017543859649,30.3615474438416,1.56494522691706,73.1707317073171,49.648671144782,5,5,5,"#ff0000",3,10242,48,369.239022241225,0.126180099379446,10.413298764679,126.760977758775,3.37381990062055,4.2533679019877
"1897","60642",44,2020-10-26,2020-11-01,88,652,436,3227.6,1000,13120,4950,64947.3,8.8,4.96951219512195,1,15,5,74.3,"60642-2020-44",20201,"northeast",60642,20186,7081,19549,352,0,8.00450958286359,40.287731092437,56.844850065189,43.859649122807,11.7861607108002,13.1455399061033,85.3658536585366,44.6749967425812,5,4,4,"#ffaa00",3,10242,48,369.239022241225,0.18025728482778,10.413298764679,66.7609777587747,4.81974271517222,-1.61329876467897
"1898","60654",44,2020-10-26,2020-11-01,96,649,502,3391.7,982,11534,5132,60277,9.77596741344195,5.62684237905323,0,2,0,10.5,"60654-2020-44",19135,"northeast",60654,19133,7601,18486,355,0,7.88863109048724,44.7558575364973,65.4498044328553,0,20.5280896769091,23.0046948356808,44.7154471544715,35.0903918614194,5,4,3,"#ffebaf",1,10242,48,369.239022241225,0,10.413298764679,132.760977758775,0,-0.637331351237014
"1899","60660",44,2020-10-26,2020-11-01,107,1035,247,2393.5,1356,21190,3136,49003.3,7.89085545722714,4.88437942425672,1,44,2.3,101.8,"60660-2020-44",43242,"northeast",60660,43198,22052,42207,162,2.3,6.00343053173242,36.1255298579609,32.2033898305085,20.1754385964912,20.5287990783977,13.302034428795,44.7154471544715,28.8235382220483,5,4,2,"#bed2ff",2,10242,48,369.239022241225,0.082918351020779,10.413298764679,-122.239022241225,2.21708164897922,-2.52244330745183
"1900","60631",44,2020-10-26,2020-11-01,104,972,352,3291.7,1169,17671,3959,59842.9,8.89649272882806,5.50053760398393,0,44,0,149,"60631-2020-44",29529,"northwest",60631,29485,11858,28557,251,0,6.63677130044843,40.7294894005506,45.8930899608866,0,23.5096130973058,15.8059467918623,44.7154471544715,28.810083102749,5,4,2,"#bed2ff",1,10242,48,369.239022241225,0,10.413298764679,-17.2390222412253,0,-1.51680603585091
"1901","60629",44,2020-10-26,2020-11-01,689,7360,616,6580.2,3478,47844,3110,42775.1,19.8102357676826,15.3833291530808,3,125,2.7,111.8,"60629-2020-44",111850,"southwest",60629,111725,64006,104490,452,0.9,16.9004676018704,90.6942558507014,80.3129074315515,23.6842105263158,28.7142508332757,25.6651017214397,59.349593495935,58.4583824400614,5,5,5,"#ff0000",3,10242,48,369.239022241225,0.0973389338070014,10.413298764679,246.760977758775,2.602661066193,9.39693700300361
"1902","60604",44,2020-10-26,2020-11-01,6,41,767,5243,39,659,4987,84271.1,15.3846153846154,6.22154779969651,0,0,0,0,"60604-2020-44",782,"central",60604,782,123,741,128,0,3.57142857142857,70.4330963154492,100,0,100,100,44.7154471544715,63.3350591781416,5,5,5,"#ff0000",1,10242,48,369.239022241225,0,10.413298764679,397.760977758775,0,4.97131661993642
"1903","60626",44,2020-10-26,2020-11-01,143,1804,288,3627.6,2304,38595,4633,77609.1,6.20659722222222,4.67418059334111,2,123,4,247.3,"60626-2020-44",49730,"northeast",60626,49607,11135,47926,191,0,4.46218882104274,28.4147408963585,37.5488917861799,35.0877192982456,19.3837287989002,15.1799687010955,77.2357723577236,34.7626902727744,5,4,3,"#ffebaf",3,10242,48,369.239022241225,0.144205827862224,10.413298764679,-81.2390222412253,3.85579417213778,-4.20670154245675
"1904","60602",44,2020-10-26,2020-11-01,3,35,241,2813.5,65,975,5225,78376.2,4.61538461538462,3.58974358974359,0,0,0,0,"60602-2020-44",1244,"central",60602,1244,269,1209,161,0,5.12820512820513,21.1299288946348,31.4211212516297,0,1.31109169756293,12.5195618153365,44.7154471544715,18.1120707166385,5,3,1,"#0070ff",1,10242,48,369.239022241225,0,10.413298764679,-128.239022241225,0,-5.79791414929435
"1905","60707",44,2020-10-26,2020-11-01,95,858,221,1994.5,0,4389,0,10202.5,Inf,19.5488721804511,1,14,2.3,32.5,"60707-2020-44",43019,"northwest",60707,43005,38630,42161,186,0,Inf,Inf,28.8135593220339,20.1754385964912,NA,5.4773082942097,63.4146341463415,0,4,5,1,"#0070ff",2,10242,48,369.239022241225,0.082918351020779,10.413298764679,-148.239022241225,2.21708164897922,Inf
"1906","60616",44,2020-10-26,2020-11-01,135,1251,248,2296.9,2233,28431,4100,52201.5,6.04567845947156,4.40012662234884,0,42,0,77.1,"60616-2020-44",54464,"central",60616,54422,26033,53213,237,0,6.72225117248567,27.6780304598328,32.3337679269883,0,0,1.72143974960876,44.7154471544715,18.9726928614442,5,4,1,"#0070ff",1,10242,48,369.239022241225,0,10.413298764679,-121.239022241225,0,-4.36762030520741
"1907","60661",44,2020-10-26,2020-11-01,42,280,423,2820.9,458,5539,4614,55802.9,9.1703056768559,5.05506409099115,0,0,0,0,"60661-2020-44",9926,"central",60661,9926,4387,9646,252,0,5.70776255707763,41.9830464937067,55.1499348109518,0,33.1400762689576,26.7605633802817,44.7154471544715,33.1761197345146,5,4,3,"#ffebaf",1,10242,48,369.239022241225,0,10.413298764679,53.7609777587747,0,-1.24299308782307
"1908","60659",44,2020-10-26,2020-11-01,138,1494,336,3637.9,1316,15818,3204,38516.6,10.4863221884498,9.44493614869137,1,49,2.4,119.3,"60659-2020-44",41068,"northeast",60659,41019,25250,39574,226,0,9.58762886597938,48.0079691451048,43.8070404172099,21.0526315789474,12.6124608898994,17.2143974960876,64.2276422764228,36.245832587458,5,4,3,"#ffebaf",2,10242,48,369.239022241225,0.0865234967173346,10.413298764679,-33.2390222412253,2.31347650328267,0.0730234237708789
"1909","60603",44,2020-10-26,2020-11-01,3,19,256,1618.4,38,607,3237,51703.6,7.89473684210526,3.13014827018122,0,0,0,0,"60603-2020-44",1174,"central",60603,1174,567,1155,0,0,0,36.1432994250332,33.3767926988266,0,68.6266980332051,40.0625978090767,44.7154471544715,30.3235834268888,5,4,2,"#bed2ff",1,10242,48,369.239022241225,0,10.413298764679,-113.239022241225,0,-2.51856192257371
"1910","60827",44,2020-10-26,2020-11-01,12,140,42,489.9,0,807,0,2823.9,Inf,17.3482032218092,0,8,0,28,"60827-2020-44",28577,"southeast",60827,28569,27770,28437,35,0,Inf,Inf,5.47588005215124,0,NA,1.09546165884194,44.7154471544715,0,1,5,1,"#0070ff",1,10242,48,369.239022241225,0,10.413298764679,-327.239022241225,0,Inf
"1911","60644",44,2020-10-26,2020-11-01,104,1920,218,4024.1,1266,25386,2653,53206.7,8.21484992101106,7.56322382415505,0,95,0,199.1,"60644-2020-44",47712,"central",60644,47617,22326,45792,168,2.1,6.519967400163,37.6088255207296,28.4224250325945,0,18.987196902289,7.82472613458529,27.6422764227642,21.1571794380287,4,4,1,"#0070ff",1,10242,48,369.239022241225,0,10.413298764679,-151.239022241225,0,-2.19844884366791
"1912","60637",44,2020-10-26,2020-11-01,87,1183,183,2492.9,4400,40854,9272,86091.8,1.97727272727273,2.89567728986146,0,28,0,59,"60637-2020-44",47454,"southeast",60637,47426,6600,46271,133,0,1.47024504084014,9.05225362872422,23.8591916558018,0,9.47656675826101,7.82472613458529,44.7154471544715,13.4669053643624,4,1,1,"#0070ff",1,10242,48,369.239022241225,0,10.413298764679,-186.239022241225,0,-8.43602603740624
"1913","60656",44,2020-10-26,2020-11-01,119,988,432,3582.4,787,12098,2854,43866.7,15.1207115628971,8.16663911390313,1,18,3.6,65.3,"60656-2020-44",27579,"northwest",60656,27561,15481,26591,316,0,11.5079365079365,69.2249047013977,56.3233376792699,31.5789473684211,34.342917163269,18.1533646322379,73.9837398373984,50.0857951976268,5,5,5,"#ff0000",3,10242,48,369.239022241225,0.129785245076002,10.413298764679,62.7609777587747,3.470214754924,4.70741279821811
"1914","60610",44,2020-10-26,2020-11-01,190,1113,487,2852.5,2279,23786,5841,60960,8.33698990785432,4.67922307239553,1,11,2.6,28.2,"60610-2020-44",39019,"northeast",60610,39008,15233,37906,223,0,5.45112781954887,38.1680008554541,63.4941329856584,22.8070175438596,28.5228454066414,41.3145539906103,65.8536585365854,42.6496771173322,5,4,4,"#ffaa00",2,10242,48,369.239022241225,0.0937337881104458,10.413298764679,117.760977758775,2.50626621188955,-2.07630885682465
"1915","60605",45,2020-11-02,2020-11-08,112,750,407,2725.4,1210,16225,4397,58959.3,9.25619834710744,4.62249614791988,0,5,0,18.2,"60605-2020-45",27519,"central",60605,27514,11294,26769,298,0,6.91399662731872,36.9878178956983,45.7303370786517,0,66.7870118274283,74.9358426005133,49.2753623188406,36.7899721442589,5,4,3,"#ffebaf",1,14667,71,528.766719313811,0,13.7388062497658,-121.766719313811,0,-4.48260790265838
"1916","60607",45,2020-11-02,2020-11-08,140,1196,473,4041.8,1663,21218,5620,71704.2,8.41852074564041,5.63672353661985,0,4,0,13.5,"60607-2020-45",29591,"central",60607,29587,8373,28395,399,0,6.17477760334903,33.6404537385711,53.1460674157303,0,66.1446562891911,71.9418306244654,49.2753623188406,37.5078167320311,5,4,3,"#ffebaf",1,14667,71,528.766719313811,0,13.7388062497658,-55.766719313811,0,-5.32028550412541
"1917","60611",45,2020-11-02,2020-11-08,149,920,460,2837.2,1657,22401,5110,69083.5,8.99215449607725,4.10695951073613,1,5,3.1,15.4,"60611-2020-45",32426,"northeast",60611,32421,10025,31506,361,0,7.2,35.9326972606229,51.685393258427,43.0555555555556,63.1984379375343,74.0804106073567,71.7391304347826,50.3519753937346,5,4,5,"#ff0000",3,14667,71,528.766719313811,0.111759516593224,13.7388062497658,-68.766719313811,2.98824048340678,-4.74665175368857
"1918","60613",45,2020-11-02,2020-11-08,210,1521,419,3035.1,2388,31445,4765,62748.2,8.79396984924623,4.83701701383368,0,34,0,67.8,"60613-2020-45",50113,"northeast",60613,50079,18668,48592,335,2,7.07070707070707,35.1407503563088,47.0786516853933,0,62.7489801307682,72.7972626176219,34.7826086956522,34.9330491940824,5,4,3,"#ffebaf",1,14667,71,528.766719313811,0,13.7388062497658,-109.766719313811,0,-4.94483640051959
"1919","60621",45,2020-11-02,2020-11-08,91,1025,313,3529.4,901,13063,3102,44979.7,10.0998890122087,7.84658960422568,0,53,0,182.5,"60621-2020-45",29042,"southwest",60621,28989,15979,28017,200,0,10.1045296167247,40.3592102871347,35.1685393258427,0,51.4759317498455,75.2780153977759,49.2753623188406,33.7288269507152,5,4,3,"#ffebaf",1,14667,71,528.766719313811,0,13.7388062497658,-215.766719313811,0,-3.63891723755716
"1920","60615",45,2020-11-02,2020-11-08,119,949,286,2283.3,2190,27763,5269,66797.4,5.4337899543379,3.41821849223787,0,16,0,38.5,"60615-2020-45",41563,"southeast",60615,41547,13800,40614,171,0,3.26286764705882,21.7134535991585,32.1348314606742,0,65.6695644499811,75.4491017964072,49.2753623188406,29.48364491415,5,3,2,"#bed2ff",1,14667,71,528.766719313811,0,13.7388062497658,-242.766719313811,0,-8.30501629542792
"1921","60623",45,2020-11-02,2020-11-08,527,6070,613,7059.9,2720,39336,3164,45750.7,19.375,15.4311572096807,4,168,4.7,195.4,"60623-2020-45",85979,"central",60623,85811,46643,79909,459,0,17.4085500220361,77.422603195739,68.876404494382,65.2777777777778,64.3355625124106,78.7852865697177,83.3333333333333,72.1456489204441,5,5,5,"#ff0000",3,14667,71,528.766719313811,0.169441847738114,13.7388062497658,84.233280686189,4.53055815226189,5.63619375023418
"1922","60606",45,2020-11-02,2020-11-08,19,126,613,4063.2,188,3616,6063,116607.5,10.1063829787234,3.48451327433628,0,1,0,32.2,"60606-2020-45",3101,"central",60606,3100,-515,2975,387,0,6.77966101694915,40.385160211916,68.876404494382,0,73.2101396647478,84.9443969204448,49.2753623188406,44.8375491950617,5,4,4,"#ffaa00",1,14667,71,528.766719313811,0,13.7388062497658,84.233280686189,0,-3.63242327104242
"1923","60617",45,2020-11-02,2020-11-08,404,3426,490,4151,2270,38248,2750,46342.1,17.7973568281938,8.95733110227986,1,88,1.2,106.6,"60617-2020-45",82534,"southeast",60617,82446,44286,79108,331,3.6,11.792656587473,71.1183326783085,55.0561797752809,16.6666666666667,90.6815903243589,79.213002566296,31.8840579710145,52.8035030071909,5,5,5,"#ff0000",2,14667,71,528.766719313811,0.0432617483586673,13.7388062497658,-38.766719313811,1.15673825164133,4.05855057842802
"1924","60625",45,2020-11-02,2020-11-08,329,3244,415,4093.7,3009,42538,3797,53680.5,10.9338650714523,7.62612252574169,0,118,0,148.9,"60625-2020-45",79243,"northeast",60625,79125,36705,75999,318,1.3,9.56719817767654,43.6917830618221,46.6292134831461,0,60.4225059188434,73.9093242087254,39.8550724637681,37.2923878609855,5,4,3,"#ffebaf",1,14667,71,528.766719313811,0,13.7388062497658,-113.766719313811,0,-2.80494117831351
"1925","60618",45,2020-11-02,2020-11-08,410,3600,434,3813.8,3534,52264,3744,55367.3,11.601584606678,6.88810653604776,3,63,3.2,66.7,"60618-2020-45",94395,"northeast",60618,94332,42131,90795,348,2.1,10.2652106084243,46.3599938810128,48.7640449438202,44.4444444444444,60.2248714445042,72.9683490162532,57.2463768115942,51.0310656163591,5,4,5,"#ff0000",3,14667,71,528.766719313811,0.115364662289779,13.7388062497658,-94.766719313811,3.08463533771022,-2.13722164308783
"1926","60619",45,2020-11-02,2020-11-08,202,1983,330,3237.1,1575,29620,2571,48352.9,12.8253968253968,6.69480081026333,3,77,4.9,125.7,"60619-2020-45",61258,"southeast",60619,61181,31638,59275,211,1.6,9.10374029640085,51.2503540253207,37.0786516853933,68.0555555555556,75.7867400275048,75.7912745936698,73.1884057971015,58.1330875799626,5,5,5,"#ff0000",3,14667,71,528.766719313811,0.176652139131225,13.7388062497658,-198.766719313811,4.72334786086878,-0.913409424368993
"1927","60628",45,2020-11-02,2020-11-08,234,2400,351,3596.9,1527,29574,2288,44322.9,15.3241650294695,8.11523635625888,2,130,3,194.8,"60628-2020-45",66724,"southeast",60628,66594,37150,64324,264,4.5,11.5334207077326,61.2354450778137,39.438202247191,41.6666666666667,76.2374770523509,73.0538922155689,38.4057971014493,51.4979482683983,5,5,5,"#ff0000",3,14667,71,528.766719313811,0.108154370896668,13.7388062497658,-177.766719313811,2.89184562910333,1.58535877970373
"1928","60643",45,2020-11-02,2020-11-08,223,1928,447,3866.1,2188,31842,4387,63850,10.1919561243144,6.05489604924314,0,79,0,158.4,"60643-2020-45",49870,"southwest",60643,49791,18028,47942,351,2,9.41872981700753,40.7271109574802,50.2247191011236,0,56.5508285391524,73.8237810094098,34.7826086956522,36.6944709988575,5,4,3,"#ffebaf",1,14667,71,528.766719313811,0,13.7388062497658,-81.766719313811,0,-3.54685012545138
"1929","60620",45,2020-11-02,2020-11-08,241,2395,354,3517.1,1961,30114,2880,44222.9,12.2896481387047,7.95311150959686,2,82,2.9,120.4,"60620-2020-45",68096,"southwest",60620,68014,37982,65701,269,0,10.3859250851305,49.1094994197775,39.7752808988764,40.2777777777778,63.9263245536419,72.8828058169376,70.2898550724638,49.811438167072,5,5,5,"#ff0000",3,14667,71,528.766719313811,0.104549225200113,13.7388062497658,-174.766719313811,2.79545077479989,-1.44915811106108
"1930","60624",45,2020-11-02,2020-11-08,121,1581,335,4372.5,997,16628,2757,45987.1,12.136409227683,9.50805869617513,0,35,0,96.8,"60624-2020-45",36158,"central",60624,36123,19530,34577,235,2.8,9.42350332594235,48.4971559151489,37.6404494382022,0,69.2055302579935,74.1659538066724,28.9855072463768,36.0876976852561,5,5,3,"#ffebaf",1,14667,71,528.766719313811,0,13.7388062497658,-193.766719313811,0,-1.60239702208277
"1931","60630",45,2020-11-02,2020-11-08,290,2256,506,3934.2,1869,27008,3259,47098.2,15.5163188871054,8.35308056872038,4,72,7,125.6,"60630-2020-45",57344,"northwest",60630,57272,30336,55088,356,0,11.8881118881119,62.0032929163826,56.8539325842697,97.2222222222222,75.1770641143589,78.4431137724551,100,75.5531077290273,5,5,5,"#ff0000",3,14667,71,528.766719313811,0.252360198758893,13.7388062497658,-22.766719313811,6.74763980124111,1.77751263733959
"1932","60601",45,2020-11-02,2020-11-08,63,389,429,2650.8,578,9379,3939,63911.4,10.8996539792388,4.14756370615204,0,7,0,47.7,"60601-2020-45",14675,"central",60601,14668,5296,14286,266,0,6.77083333333333,43.5550753551205,48.2022471910112,0,78.4431274354512,79.5551753635586,49.2753623188406,40.4252122973102,5,4,4,"#ffaa00",1,14667,71,528.766719313811,0,13.7388062497658,-99.766719313811,0,-2.83915227052706
"1933","60632",45,2020-11-02,2020-11-08,751,6927,825,7608.8,3001,42100,3296,46243.9,25.0249916694435,16.4536817102138,4,111,4.4,121.9,"60632-2020-45",91039,"southwest",60632,90928,48939,84112,654,2.2,21.8428781204112,100,92.6966292134831,61.1111111111111,72.2666970804493,80.2395209580838,65.2173913043478,82.0279281354188,5,5,5,"#ff0000",3,14667,71,528.766719313811,0.158626410648447,13.7388062497658,296.233280686189,4.24137358935155,11.2861854196777
"1934","60633",45,2020-11-02,2020-11-08,83,625,645,4855.9,406,5935,3154,46111.4,20.4433497536946,10.530749789385,0,6,0,46.6,"60633-2020-45",12871,"southeast",60633,12865,6936,12246,427,0,13.7844611528822,81.6917345017809,72.4719101123596,0,94.9495934464482,84.2600513259196,49.2753623188406,57.8864405942842,5,5,5,"#ff0000",1,14667,71,528.766719313811,0,13.7388062497658,116.233280686189,0,6.70454350392876
"1935","60612",45,2020-11-02,2020-11-08,157,1454,458,4237.7,1372,23143,3999,67450.7,11.4431486880466,6.28267726742427,0,31,0,90.4,"60612-2020-45",34311,"central",60612,34280,11168,32857,303,0,7.41268709907341,45.7268831062956,51.4606741573034,0,77.8014211812867,78.8708297690334,49.2753623188406,41.6788745527897,5,4,4,"#ffaa00",1,14667,71,528.766719313811,0,13.7388062497658,-70.766719313811,0,-2.29565756171917
"1936","60614",45,2020-11-02,2020-11-08,396,2315,555,3246.5,3891,49843,5457,69898.2,10.17733230532,4.64458399374035,0,73,0,102.4,"60614-2020-45",71308,"northeast",60614,71235,21465,68993,352,1.4,6.91841234840132,40.6686740988885,62.3595505617977,0,72.767791273885,82.9769033361848,39.1304347826087,42.2191823069002,5,4,4,"#ffaa00",1,14667,71,528.766719313811,0,13.7388062497658,26.233280686189,0,-3.56147394444585
"1937","60634",45,2020-11-02,2020-11-08,655,4298,862,5655.6,3012,41857,3963,55078.6,21.7463479415671,10.268294431039,2,69,2.6,90.8,"60634-2020-45",75995,"northwest",60634,75926,34138,71697,487,1.3,14.3133462282398,86.8985222005896,96.8539325842697,36.1111111111111,100,97.6903336184773,58.695652173913,76.7358553792612,5,5,5,"#ff0000",2,14667,71,528.766719313811,0.0937337881104458,13.7388062497658,333.233280686189,2.50626621188955,8.00754169180125
"1938","60636",45,2020-11-02,2020-11-08,151,1490,469,4626.9,796,13803,2472,42862.5,18.9698492462312,10.7947547634572,1,61,3.1,189.4,"60636-2020-45",32203,"southwest",60636,32142,18400,30713,258,6.2,12.1522693997072,75.8036186257519,52.6966292134831,43.0555555555556,95.9849141177769,83.66124893071,26.8115942028986,60.4121890400563,5,5,5,"#ff0000",3,14667,71,528.766719313811,0.111759516593224,13.7388062497658,-59.766719313811,2.98824048340678,5.23104299646534
"1939","60640",45,2020-11-02,2020-11-08,199,1929,285,2767,2672,48366,3833,69376.7,7.44760479041916,3.98833891576727,1,91,1.4,130.5,"60640-2020-45",69715,"northeast",60640,69624,21349,67786,195,0,5.64315352697095,29.7606684101836,32.0224719101124,19.4444444444444,63.2786635189303,73.3105218135158,59.4202898550725,36.8351727084342,5,4,3,"#ffebaf",2,14667,71,528.766719313811,0.0504720397517785,13.7388062497658,-243.766719313811,1.34952796024822,-6.29120145934666
"1940","60638",45,2020-11-02,2020-11-08,522,3629,888,6172.1,2256,27388,3837,46580.6,23.1382978723404,13.2503286110705,2,59,3.4,100.3,"60638-2020-45",58797,"southwest",60638,58738,31409,55168,617,6.8,20.1778765981101,92.4607615378077,99.7752808988764,47.2222222222222,70.820350158493,88.7938408896493,24.6376811594203,75.6174590106487,5,5,5,"#ff0000",3,14667,71,528.766719313811,0.122574953682891,13.7388062497658,359.233280686189,3.27742504631711,9.3994916225746
