"","Date","Geography","Cases","Cases7d","Casescm","Deaths","Deaths7d","Deathscm"
"403",2020-06-22,"Illinois",464,615.714285714286,137167,24,49.4285714285714,6671
"404",2020-06-22,"US",32349,26191.4285714286,2241178,558,620.142857142857,119453
"405",2020-06-23,"Chicago",233,177.857142857143,52142,8,12.5714285714286,2611
"406",2020-06-23,"Cook",360,320.857142857143,87784,16,26.5714285714286,4439
"407",2020-06-23,"Illinois",607,613.571428571429,137774,36,44.2857142857143,6707
"408",2020-06-23,"US",27575,27023,2268753,308,611,119761
"409",2020-06-24,"Chicago",243,181.285714285714,52385,9,10.8571428571429,2620
"410",2020-06-24,"Cook",354,325.714285714286,88138,39,24.8571428571429,4478
"411",2020-06-24,"Illinois",720,630.142857142857,138494,63,40.7142857142857,6770
"412",2020-06-24,"US",26519,28166.5714285714,2295272,410,598.714285714286,120171
"413",2020-06-25,"Chicago",248,190.428571428571,52633,11,10.4285714285714,2631
"414",2020-06-25,"Cook",512,353,88650,22,23.8571428571429,4500
"415",2020-06-25,"Illinois",901,666.714285714286,139395,40,39,6810
"416",2020-06-25,"US",34191,29062.2857142857,2329463,784,607.571428571429,120955
"417",2020-06-26,"Chicago",219,190.571428571429,52852,13,10.1428571428571,2644
"418",2020-06-26,"Cook",418,359.571428571429,89068,26,23.2857142857143,4526
"419",2020-06-26,"Illinois",866,692,140261,37,38.1428571428571,6847
"420",2020-06-26,"US",37601,31128.2857142857,2367064,690,596.142857142857,121645
"421",2020-06-27,"Chicago",130,191.285714285714,52982,5,9.42857142857143,2649
"422",2020-06-27,"Cook",339,360.285714285714,89407,10,20.8571428571429,4536
"423",2020-06-27,"Illinois",787,714.142857142857,141048,26,35.4285714285714,6873
"424",2020-06-27,"US",40526,33625.4285714286,2407590,2516,850.857142857143,124161
"425",2020-06-28,"Chicago",110,200.285714285714,53092,5,8.57142857142857,2654
"426",2020-06-28,"Cook",348,368.285714285714,89755,6,19.7142857142857,4542
"427",2020-06-28,"Illinois",646,713,141694,15,34.4285714285714,6888
"428",2020-06-28,"US",44458,34745.5714285714,2452048,650,845.142857142857,124811
"429",2020-06-29,"Chicago",280,209,53372,7,8.28571428571429,2661
"430",2020-06-29,"Cook",367,385.428571428571,90122,12,18.7142857142857,4554
"431",2020-06-29,"Illinois",723,750,142417,14,33,6902
"432",2020-06-29,"US",44580,36492.8571428571,2496628,507,837.857142857143,125318
"433",2020-06-30,"Chicago",265,213.571428571429,53637,3,7.57142857142857,2664
"434",2020-06-30,"Cook",414,393.142857142857,90536,11,18,4565
"435",2020-06-30,"Illinois",719,766,143136,21,30.8571428571429,6923
"436",2020-06-30,"US",41008,38411.8571428571,2537636,885,920.285714285714,126203
"437",2020-07-01,"Chicago",267,217,53904,13,8.14285714285714,2677
"438",2020-07-01,"Cook",375,396.142857142857,90911,16,14.7142857142857,4581
"439",2020-07-01,"Illinois",826,781.142857142857,143962,28,25.8571428571429,6951
"440",2020-07-01,"US",35757,39731.5714285714,2573393,370,914.571428571429,126573
"441",2020-07-02,"Chicago",256,218.142857142857,54160,6,7.42857142857143,2683
"442",2020-07-02,"Cook",470,390.142857142857,91381,28,15.5714285714286,4609
"443",2020-07-02,"Illinois",874,777.285714285714,144836,36,25.2857142857143,6987
"444",2020-07-02,"US",43556,41069.4285714286,2616949,560,882.571428571429,127133
"445",2020-07-03,"Chicago",176,212,54336,5,6.28571428571429,2688
"446",2020-07-03,"Cook",393,386.571428571429,91774,9,13.1428571428571,4618
"447",2020-07-03,"Illinois",868,777.571428571429,145704,18,22.5714285714286,7005
"448",2020-07-03,"US",54271,43450.8571428571,2671220,725,887.571428571429,127858
"449",2020-07-04,"Chicago",63,202.428571428571,54399,5,6.28571428571429,2693
"450",2020-07-04,"Cook",466,404.714285714286,92240,4,12.2857142857143,4622
"451",2020-07-04,"Illinois",861,788.142857142857,146565,9,20.1428571428571,7014
"452",2020-07-04,"US",53213,45263.2857142857,2724433,623,617.142857142857,128481
"453",2020-07-05,"Chicago",89,199.428571428571,54488,3,6,2696
"454",2020-07-05,"Cook",292,396.714285714286,92532,5,12.1428571428571,4627
"455",2020-07-05,"Illinois",632,786.142857142857,147197,6,18.8571428571429,7020
"456",2020-07-05,"US",51933,46331.1428571429,2776366,745,630.714285714286,129226
"457",2020-07-06,"Chicago",283,199.857142857143,54771,5,5.71428571428571,2701
"458",2020-07-06,"Cook",249,379.857142857143,92781,3,10.8571428571429,4630
"459",2020-07-06,"Illinois",612,770.285714285714,147809,6,17.7142857142857,7026
"460",2020-07-06,"US",57186,48132,2833552,182,584.285714285714,129408
"461",2020-07-07,"Chicago",343,211,55114,4,5.85714285714286,2705
"462",2020-07-07,"Cook",272,359.571428571429,93053,21,12.2857142857143,4651
"463",2020-07-07,"Illinois",588,751.571428571429,148397,37,20,7063
"464",2020-07-07,"US",43686,48514.5714285714,2877238,235,491.428571428571,129643
"465",2020-07-08,"Chicago",310,217.142857142857,55424,4,4.57142857142857,2709
"466",2020-07-08,"Cook",443,369.285714285714,93496,13,11.8571428571429,4664
"467",2020-07-08,"Illinois",986,774.428571428571,149383,36,21.1428571428571,7099
"468",2020-07-08,"US",46194,50005.5714285714,2923432,320,484.285714285714,129963
"469",2020-07-09,"Chicago",288,221.714285714286,55712,7,4.71428571428571,2716
"470",2020-07-09,"Cook",509,374.857142857143,94005,12,9.57142857142857,4676
"471",2020-07-09,"Illinois",1018,795,150401,19,18.7142857142857,7118
"472",2020-07-09,"US",50263,50963.7142857143,2973695,930,537.142857142857,130893
"473",2020-07-10,"Chicago",346,246,56058,6,4.85714285714286,2722
"474",2020-07-10,"Cook",600,404.428571428571,94605,17,10.7142857142857,4693
"475",2020-07-10,"Illinois",1321,859.714285714286,151722,26,19.8571428571429,7144
"476",2020-07-10,"US",64630,52443.5714285714,3038325,991,575.142857142857,131884
"477",2020-07-11,"Chicago",155,259.142857142857,56213,2,4.42857142857143,2724
"478",2020-07-11,"Cook",533,414,95138,18,12.7142857142857,4711
"479",2020-07-11,"Illinois",1192,907,152914,24,22,7168
"480",2020-07-11,"US",58975,53266.7142857143,3097300,799,600.285714285714,132683
"481",2020-07-12,"Chicago",97,260.285714285714,56310,4,4.57142857142857,2728
"482",2020-07-12,"Cook",419,432.142857142857,95557,14,14,4725
"483",2020-07-12,"Illinois",949,952.285714285714,153863,19,23.8571428571429,7187
"484",2020-07-12,"US",66281,55316.4285714286,3163581,803,608.571428571429,133486
"485",2020-07-13,"Chicago",337,268,56647,3,4.28571428571429,2731
"486",2020-07-13,"Cook",327,443.285714285714,95884,4,14.1428571428571,4729
"487",2020-07-13,"Illinois",881,990.714285714286,154744,6,23.8571428571429,7193
"488",2020-07-13,"US",62369,56056.8571428571,3225950,906,712,134392
"489",2020-07-14,"Chicago",324,265.285714285714,56971,3,4.14285714285714,2734
"490",2020-07-14,"Cook",302,447.571428571429,96186,12,12.8571428571429,4741
"491",2020-07-14,"Illinois",717,1009.14285714286,155461,25,22.1428571428571,7218
"492",2020-07-14,"US",60113,58403.5714285714,3286063,312,723,134704
"493",2020-07-15,"Chicago",267,259.142857142857,57238,7,4.57142857142857,2741
"494",2020-07-15,"Cook",476,452.285714285714,96662,4,11.5714285714286,4745
"495",2020-07-15,"Illinois",1191,1038.42857142857,156652,8,18.1428571428571,7226
"496",2020-07-15,"US",58720,60193,3344783,349,727.142857142857,135053
"497",2020-07-16,"Chicago",296,260.285714285714,57534,2,3.85714285714286,2743
"498",2020-07-16,"Cook",552,458.428571428571,97214,5,10.5714285714286,4750
"499",2020-07-16,"Illinois",1275,1075.14285714286,157927,25,19,7251
"500",2020-07-16,"US",60711,61685.5714285714,3405494,754,702,135807
"501",2020-07-17,"Chicago",326,257.428571428571,57860,3,3.42857142857143,2746
"502",2020-07-17,"Cook",576,455,97790,15,10.2857142857143,4765
"503",2020-07-17,"Illinois",1375,1082.85714285714,159302,21,18.2857142857143,7272
"504",2020-07-17,"US",67165,62047.7142857143,3472659,946,695.571428571429,136753
"505",2020-07-18,"Chicago",132,254.142857142857,57992,4,3.71428571428571,2750
"506",2020-07-18,"Cook",502,450.571428571429,98292,9,9,4774
"507",2020-07-18,"Illinois",1274,1094.57142857143,160576,18,17.4285714285714,7290
"508",2020-07-18,"US",71484,63834.7142857143,3544143,921,713,137674
"509",2020-07-19,"Chicago",99,254.428571428571,58091,2,3.42857142857143,2752
"510",2020-07-19,"Cook",378,444.714285714286,98670,2,7.28571428571429,4776
"511",2020-07-19,"Illinois",966,1097,161542,5,15.4285714285714,7295
"512",2020-07-19,"US",74354,64988,3618497,917,729.285714285714,138591
"513",2020-07-20,"Chicago",392,262.285714285714,58483,5,3.71428571428571,2757
"514",2020-07-20,"Cook",382,452.571428571429,99052,1,6.85714285714286,4777
"515",2020-07-20,"Illinois",1164,1137.42857142857,162706,6,15.4285714285714,7301
"516",2020-07-20,"US",66963,65644.2857142857,3685460,877,725.142857142857,139468
"517",2020-07-21,"Chicago",289,257.285714285714,58772,1,3.42857142857143,2758
"518",2020-07-21,"Cook",412,468.285714285714,99464,11,6.71428571428571,4788
"519",2020-07-21,"Illinois",944,1169.85714285714,163650,23,15.1428571428571,7324
"520",2020-07-21,"US",62788,66026.4285714286,3748248,496,751.428571428571,139964
"521",2020-07-22,"Chicago",364,271.142857142857,59136,4,3,2762
"522",2020-07-22,"Cook",660,494.571428571429,100124,13,8,4801
"523",2020-07-22,"Illinois",1609,1229.57142857143,165259,23,17.2857142857143,7347
"524",2020-07-22,"US",57276,65820.1428571429,3805524,473,769.142857142857,140437
"525",2020-07-23,"Chicago",318,274.285714285714,59454,3,3.14285714285714,2765
"526",2020-07-23,"Cook",671,511.571428571429,100795,9,8.57142857142857,4810
"527",2020-07-23,"Illinois",1626,1279.71428571429,166885,20,16.5714285714286,7367
"528",2020-07-23,"US",62929,66137,3868453,1042,810.285714285714,141479
"529",2020-07-24,"Chicago",347,277.285714285714,59801,3,3.14285714285714,2768
"530",2020-07-24,"Cook",616,517.285714285714,101411,12,8.14285714285714,4822
"531",2020-07-24,"Illinois",1527,1301.42857142857,168412,18,16.1428571428571,7385
"532",2020-07-24,"US",69641,66490.7142857143,3938094,1074,828.571428571429,142553
"533",2020-07-25,"Chicago",157,280.857142857143,59958,8,3.71428571428571,2776
"534",2020-07-25,"Cook",544,523.285714285714,101955,7,7.85714285714286,4829
"535",2020-07-25,"Illinois",1417,1321.85714285714,169829,11,15.1428571428571,7396
"536",2020-07-25,"US",71714,66523.5714285714,4009808,1110,855.571428571429,143663
"537",2020-07-26,"Chicago",96,280.428571428571,60054,6,4.28571428571429,2782
"538",2020-07-26,"Cook",628,559,102583,1,7.71428571428571,4830
"539",2020-07-26,"Illinois",1535,1403.14285714286,171364,2,14.7142857142857,7398
"540",2020-07-26,"US",74235,66506.5714285714,4084043,1135,886.714285714286,144798
"541",2020-07-27,"Chicago",361,276,60415,1,3.71428571428571,2783
"542",2020-07-27,"Cook",425,565.142857142857,103008,12,9.28571428571429,4842
"543",2020-07-27,"Illinois",1214,1410.28571428571,172578,18,16.4285714285714,7416
"544",2020-07-27,"US",63968,66078.7142857143,4148011,929,894.142857142857,145727
"545",2020-07-28,"Chicago",332,282.142857142857,60747,3,4,2786
"546",2020-07-28,"Cook",433,568.142857142857,103441,15,9.85714285714286,4857
"547",2020-07-28,"Illinois",1093,1431.57142857143,173671,30,17.4285714285714,7446
"548",2020-07-28,"US",61498,65894.4285714286,4209509,604,909.571428571429,146331
"549",2020-07-29,"Chicago",445,293.714285714286,61192,3,3.85714285714286,2789
"550",2020-07-29,"Cook",560,553.857142857143,104001,7,9,4864
"551",2020-07-29,"Illinois",1393,1400.71428571429,175064,16,16.4285714285714,7462
"552",2020-07-29,"US",54022,65429.5714285714,4263531,1118,1001.71428571429,147449
"553",2020-07-30,"Chicago",340,296.857142857143,61532,3,3.85714285714286,2792
"554",2020-07-30,"Cook",686,556,104687,8,8.85714285714286,4872
"555",2020-07-30,"Illinois",1777,1422.28571428571,176841,16,15.8571428571429,7478
"556",2020-07-30,"US",59629,64958.1428571429,4323160,1191,1023,148640
"557",2020-07-31,"Chicago",392,303.285714285714,61924,2,3.71428571428571,2794
"558",2020-07-31,"Cook",806,583.142857142857,105493,14,9.14285714285714,4886
"559",2020-07-31,"Illinois",1927,1479.42857142857,178768,17,15.7142857142857,7495
"560",2020-07-31,"US",65406,64353.1428571429,4388566,1414,1071.57142857143,150054
"561",2020-08-01,"Chicago",140,300.857142857143,62064,5,3.28571428571429,2799
"562",2020-08-01,"Cook",638,596.571428571429,106131,2,8.42857142857143,4888
"563",2020-08-01,"Illinois",1646,1512.14285714286,180414,8,15.2857142857143,7503
"564",2020-08-01,"US",67823,63797.2857142857,4456389,1211,1086,151265
"565",2020-08-02,"Chicago",95,300.714285714286,62159,3,2.85714285714286,2802
"566",2020-08-02,"Cook",582,590,106713,6,9.14285714285714,4894
"567",2020-08-02,"Illinois",1473,1503.28571428571,181887,14,17,7517
"568",2020-08-02,"US",67499,62835,4523888,1365,1118.85714285714,152630
"569",2020-08-03,"Chicago",428,310.285714285714,62587,3,3.14285714285714,2805
"570",2020-08-03,"Cook",534,605.571428571429,107247,3,7.85714285714286,4897
"571",2020-08-03,"Illinois",1288,1513.85714285714,183175,9,15.7142857142857,7526
"572",2020-08-03,"US",58388,62037.8571428571,4582276,1127,1147.14285714286,153757
"573",2020-08-04,"Chicago",369,315.571428571429,62956,2,3,2807
"574",2020-08-04,"Cook",497,614.714285714286,107744,5,6.42857142857143,4902
"575",2020-08-04,"Illinois",1453,1565.28571428571,184628,19,14.1428571428571,7545
"576",2020-08-04,"US",47183,59992.8571428571,4629459,469,1127.85714285714,154226
"577",2020-08-05,"Chicago",378,306,63334,4,3.14285714285714,2811
"578",2020-08-05,"Cook",681,632,108425,7,6.42857142857143,4909
"579",2020-08-05,"Illinois",1773,1619.57142857143,186401,28,15.8571428571429,7573
"580",2020-08-05,"US",49151,59297,4678610,726,1071.85714285714,154952
"581",2020-08-06,"Chicago",349,307.285714285714,63683,4,3.28571428571429,2815
"582",2020-08-06,"Cook",725,637.571428571429,109150,3,5.71428571428571,4912
"583",2020-08-06,"Illinois",1962,1646,188363,21,16.5714285714286,7594
"584",2020-08-06,"US",49629,57868.4285714286,4728239,1098,1058.57142857143,156050
"585",2020-08-07,"Chicago",417,310.857142857143,64100,2,3.28571428571429,2817
"586",2020-08-07,"Cook",852,644.142857142857,110002,8,4.85714285714286,4920
"587",2020-08-07,"Illinois",2080,1667.85714285714,190443,19,16.8571428571429,7613
"588",2020-08-07,"US",53373,56149.4285714286,4781612,1307,1043.28571428571,157357
"589",2020-08-08,"Chicago",177,316.142857142857,64277,3,3,2820
"590",2020-08-08,"Cook",863,676.285714285714,110865,4,5.14285714285714,4924
"591",2020-08-08,"Illinois",2202,1747.28571428571,192645,18,18.2857142857143,7631
"592",2020-08-08,"US",55318,54363,4836930,1249,1048.71428571429,158606
"593",2020-08-09,"Chicago",115,319,64392,2,2.85714285714286,2822
"594",2020-08-09,"Cook",582,676.285714285714,111447,4,4.85714285714286,4928
"595",2020-08-09,"Illinois",1367,1732.14285714286,194012,5,17,7636
"596",2020-08-09,"US",61028,53438.5714285714,4897958,1324,1042.85714285714,159930
"597",2020-08-10,"Chicago",376,311.571428571429,64768,1,2.57142857142857,2823
"598",2020-08-10,"Cook",501,671.571428571429,111948,0,4.42857142857143,4928
"599",2020-08-10,"Illinois",1329,1738,195341,1,15.8571428571429,7637
"600",2020-08-10,"US",53893,52796.4285714286,4951851,1059,1033.14285714286,160989
"601",2020-08-11,"Chicago",386,314,65154,4,2.85714285714286,2827
"602",2020-08-11,"Cook",536,677.142857142857,112484,5,4.42857142857143,4933
"603",2020-08-11,"Illinois",1559,1753.14285714286,196900,20,16,7657
"604",2020-08-11,"US",47964,52908,4999815,558,1045.85714285714,161547
"605",2020-08-12,"Chicago",431,321.571428571429,65585,2,2.57142857142857,2829
"606",2020-08-12,"Cook",560,659.857142857143,113044,1,3.57142857142857,4934
"607",2020-08-12,"Illinois",1598,1728.14285714286,198498,15,14.1428571428571,7672
"608",2020-08-12,"US",39894,51585.5714285714,5039709,557,1021.71428571429,162104
"609",2020-08-13,"Chicago",391,327.571428571429,65976,4,2.57142857142857,2833
"610",2020-08-13,"Cook",744,662.571428571429,113788,9,4.42857142857143,4943
"611",2020-08-13,"Illinois",1844,1711.28571428571,200342,24,14.5714285714286,7696
"612",2020-08-13,"US",54791,52323,5094500,1236,1041.42857142857,163340
"613",2020-08-14,"Chicago",346,317.428571428571,66322,3,2.71428571428571,2836
"614",2020-08-14,"Cook",936,674.571428571429,114724,8,4.42857142857143,4951
"615",2020-08-14,"Illinois",2299,1742.57142857143,202641,25,15.4285714285714,7721
"616",2020-08-14,"US",55907,52685,5150407,1486,1067,164826
"617",2020-08-15,"Chicago",220,323.571428571429,66542,5,3,2841
"618",2020-08-15,"Cook",620,639.857142857143,115344,2,4.14285714285714,4953
"619",2020-08-15,"Illinois",1842,1691.14285714286,204483,5,13.5714285714286,7726
"620",2020-08-15,"US",52799,52325.1428571429,5203206,1169,1055.57142857143,165995
"621",2020-08-16,"Chicago",120,324.285714285714,66662,3,3.14285714285714,2844
"622",2020-08-16,"Cook",616,644.714285714286,115960,9,4.85714285714286,4962
"623",2020-08-16,"Illinois",1557,1718.28571428571,206040,18,15.4285714285714,7744
"624",2020-08-16,"US",55359,51515.2857142857,5258565,1206,1038.71428571429,167201
"625",2020-08-17,"Chicago",493,341,67155,3,3.42857142857143,2847
"626",2020-08-17,"Cook",660,667.428571428571,116620,2,5.14285714285714,4964
"627",2020-08-17,"Illinois",1765,1780.57142857143,207805,12,17,7756
"628",2020-08-17,"US",54375,51584.1428571429,5312940,1144,1050.85714285714,168345
"629",2020-08-18,"Chicago",412,344.714285714286,67567,1,3,2848
"630",2020-08-18,"Cook",551,669.571428571429,117171,10,5.85714285714286,4974
"631",2020-08-18,"Illinois",1748,1807.57142857143,209553,27,18,7783
"632",2020-08-18,"US",41073,50599.7142857143,5354013,654,1064.57142857143,168999
"633",2020-08-19,"Chicago",483,352.142857142857,68050,5,3.42857142857143,2853
"634",2020-08-19,"Cook",841,709.714285714286,118012,10,7.14285714285714,4984
"635",2020-08-19,"Illinois",2277,1904.57142857143,211830,23,19.1428571428571,7806
"636",2020-08-19,"US",39125,50489.8571428571,5393138,509,1057.71428571429,169508
"637",2020-08-20,"Chicago",424,356.857142857143,68474,3,3.28571428571429,2856
"638",2020-08-20,"Cook",745,709.857142857143,118757,4,6.42857142857143,4988
"639",2020-08-20,"Illinois",1835,1903.28571428571,213665,27,19.5714285714286,7833
"640",2020-08-20,"US",37908,48078,5431046,1132,1042.85714285714,170640
"641",2020-08-21,"Chicago",431,369,68905,5,3.57142857142857,2861
"642",2020-08-21,"Cook",887,702.857142857143,119644,9,6.57142857142857,4997
"643",2020-08-21,"Illinois",2202,1889.42857142857,215867,24,19.4285714285714,7857
"644",2020-08-21,"US",46259,46699.7142857143,5477305,1393,1029.57142857143,172033
"645",2020-08-22,"Chicago",190,364.714285714286,69095,2,3.14285714285714,2863
"646",2020-08-22,"Cook",923,746.142857142857,120567,11,7.85714285714286,5008
"647",2020-08-22,"Illinois",2370,1964.85714285714,218237,17,21.1428571428571,7874
"648",2020-08-22,"US",43952,45435.8571428571,5521257,1065,1014.71428571429,173098
"649",2020-08-23,"Chicago",129,366,69224,1,2.85714285714286,2864
"650",2020-08-23,"Cook",741,764,121308,5,7.28571428571429,5013
"651",2020-08-23,"Illinois",1896,2013.28571428571,220133,6,19.4285714285714,7880
"652",2020-08-23,"US",45960,44093.1428571429,5567217,1148,1006.42857142857,174246
"653",2020-08-24,"Chicago",556,375,69780,3,2.85714285714286,2867
"654",2020-08-24,"Cook",569,751,121877,2,7.28571428571429,5015
"655",2020-08-24,"Illinois",1609,1991,221742,8,18.8571428571429,7888
"656",2020-08-24,"US",44946,42746.1428571429,5612163,997,985.428571428571,175243
"657",2020-08-25,"Chicago",412,375,70192,4,3.28571428571429,2871
"658",2020-08-25,"Cook",546,750.285714285714,122423,7,6.85714285714286,5022
"659",2020-08-25,"Illinois",1647,1976.57142857143,223389,29,19.1428571428571,7917
"660",2020-08-25,"US",37765,42273.5714285714,5649928,570,973.428571428571,175813
"661",2020-08-26,"Chicago",389,361.571428571429,70581,3,3,2874
"662",2020-08-26,"Cook",749,737.142857142857,123172,9,6.71428571428571,5031
"663",2020-08-26,"Illinois",2191,1964.28571428571,225580,37,21.1428571428571,7954
"664",2020-08-26,"US",32883,41381.8571428571,5682811,388,956.142857142857,176201
"665",2020-08-27,"Chicago",385,356,70966,2,2.85714285714286,2876
"666",2020-08-27,"Cook",519,704.857142857143,123691,8,7.28571428571429,5039
"667",2020-08-27,"Illinois",1694,1944.14285714286,227274,23,20.5714285714286,7977
"668",2020-08-27,"US",37030,41256.4285714286,5719841,1131,956,177332
"669",2020-08-28,"Chicago",382,349,71348,4,2.71428571428571,2880
"670",2020-08-28,"Cook",882,704.142857142857,124573,6,6.85714285714286,5045
"671",2020-08-28,"Illinois",2158,1937.85714285714,229432,20,20,7997
"672",2020-08-28,"US",45484,41145.7142857143,5765325,1229,932.571428571429,178561
"673",2020-08-29,"Chicago",235,355.428571428571,71583,4,3,2884
"674",2020-08-29,"Cook",551,651,125124,1,5.42857142857143,5046
"675",2020-08-29,"Illinois",1855,1864.28571428571,231287,11,19.1428571428571,8008
"676",2020-08-29,"US",46194,41466,5811519,1155,945.428571428571,179716
"677",2020-08-30,"Chicago",101,351.428571428571,71684,4,3.42857142857143,2888
"678",2020-08-30,"Cook",879,670.714285714286,126003,8,5.85714285714286,5054
"679",2020-08-30,"Illinois",1986,1877.14285714286,233273,11,19.8571428571429,8019
"680",2020-08-30,"US",44002,41186.2857142857,5855521,973,920.428571428571,180689
"681",2020-08-31,"Chicago",413,331,72097,2,3.28571428571429,2890
"682",2020-08-31,"Cook",574,671.428571428571,126577,4,6.14285714285714,5058
"683",2020-08-31,"Illinois",1687,1888.28571428571,234960,7,19.7142857142857,8026
"684",2020-08-31,"US",43983,41048.7142857143,5899504,1000,920.857142857143,181689
"685",2020-09-01,"Chicago",331,319.428571428571,72428,3,3.14285714285714,2893
"686",2020-09-01,"Cook",415,652.714285714286,126992,7,6.14285714285714,5065
"687",2020-09-01,"Illinois",1475,1863.71428571429,236435,38,21,8064
"688",2020-09-01,"US",37068,40949.1428571429,5936572,473,907,182162
"689",2020-09-02,"Chicago",407,322,72835,3,3.14285714285714,2896
"690",2020-09-02,"Cook",624,634.857142857143,127616,8,6,5073
"691",2020-09-02,"Illinois",2133,1855.42857142857,238568,27,19.5714285714286,8091
"692",2020-09-02,"US",31808,40795.5714285714,5968380,423,912,182585
"693",2020-09-03,"Chicago",340,315.571428571429,73175,3,3.28571428571429,2899
"694",2020-09-03,"Cook",396,617.285714285714,128012,7,5.85714285714286,5080
"695",2020-09-03,"Illinois",1347,1805.85714285714,239915,24,19.7142857142857,8115
"696",2020-09-03,"US",42662,41600.1428571429,6011042,1025,896.857142857143,183610
"697",2020-09-04,"Chicago",396,317.571428571429,73571,2,3,2901
"698",2020-09-04,"Cook",1533,710.285714285714,129545,6,5.85714285714286,5086
"699",2020-09-04,"Illinois",5394,2268.14285714286,245309,28,20.8571428571429,8143
"700",2020-09-04,"US",39402,40731.2857142857,6050444,1004,864.714285714286,184614
"701",2020-09-05,"Chicago",203,313,73774,4,3,2905
"702",2020-09-05,"Cook",1071,784.571428571429,130616,6,6.57142857142857,5092
"703",2020-09-05,"Illinois",2802,2403.42857142857,248111,23,22.5714285714286,8166
"704",2020-09-05,"US",44563,40498.2857142857,6095007,1073,853,185687
"705",2020-09-06,"Chicago",143,319,73917,2,2.71428571428571,2907
"706",2020-09-06,"Cook",462,725,131078,2,5.71428571428571,5094
"707",2020-09-06,"Illinois",1433,2324.42857142857,249544,5,21.7142857142857,8171
"708",2020-09-06,"US",49131,41231,6144138,976,853.428571428571,186663
"709",2020-09-07,"Chicago",72,270.285714285714,73989,1,2.57142857142857,2908
"710",2020-09-07,"Cook",544,720.714285714286,131622,3,5.57142857142857,5097
"711",2020-09-07,"Illinois",1380,2280.57142857143,250924,8,21.8571428571429,8179
"712",2020-09-07,"US",45350,41426.2857142857,6189488,878,836,187541
"713",2020-09-08,"Chicago",368,275.571428571429,74357,1,2.28571428571429,2909
"714",2020-09-08,"Cook",450,725.714285714286,132072,1,4.71428571428571,5098
"715",2020-09-08,"Illinois",1386,2267.85714285714,252310,7,17.4285714285714,8186
"716",2020-09-08,"US",33486,40914.5714285714,6222974,462,834.428571428571,188003
"717",2020-09-09,"Chicago",401,274.714285714286,74758,5,2.57142857142857,2914
"718",2020-09-09,"Cook",329,683.571428571429,132401,2,3.85714285714286,5100
"719",2020-09-09,"Illinois",1312,2150.57142857143,253622,28,17.5714285714286,8214
"720",2020-09-09,"US",26015,40087,6248989,169,798.142857142857,188172
"721",2020-09-10,"Chicago",329,273.142857142857,75087,2,2.42857142857143,2916
"722",2020-09-10,"Cook",562,707.285714285714,132963,3,3.28571428571429,5103
"723",2020-09-10,"Illinois",1975,2240.28571428571,255597,28,18.1428571428571,8242
"724",2020-09-10,"US",23204,37307.2857142857,6272193,436,714,188608
"725",2020-09-11,"Chicago",343,265.571428571429,75430,5,2.85714285714286,2921
"726",2020-09-11,"Cook",723,591.571428571429,133686,9,3.71428571428571,5112
"727",2020-09-11,"Illinois",2141,1775.57142857143,257738,31,18.5714285714286,8273
"728",2020-09-11,"US",31988,36248.1428571429,6304181,1101,727.857142857143,189709
"729",2020-09-12,"Chicago",136,256,75566,0,2.28571428571429,2921
"730",2020-09-12,"Cook",666,533.714285714286,134352,16,5.14285714285714,5128
"731",2020-09-12,"Illinois",2118,1677.85714285714,259856,22,18.4285714285714,8295
"732",2020-09-12,"US",37128,35186,6341309,1078,728.571428571429,190787
"733",2020-09-13,"Chicago",123,253.142857142857,75689,3,2.42857142857143,2924
"734",2020-09-13,"Cook",449,531.857142857143,134801,5,5.57142857142857,5133
"735",2020-09-13,"Illinois",1465,1682.42857142857,261321,14,19.7142857142857,8309
"736",2020-09-13,"US",45523,34670.5714285714,6386832,1022,735.142857142857,191809
"737",2020-09-14,"Chicago",430,304.285714285714,76119,3,2.71428571428571,2927
"738",2020-09-14,"Cook",473,521.714285714286,135274,1,5.28571428571429,5134
"739",2020-09-14,"Illinois",1371,1681.14285714286,262692,5,19.2857142857143,8314
"740",2020-09-14,"US",40126,33924.2857142857,6426958,803,724.428571428571,192612
"741",2020-09-15,"Chicago",354,302.285714285714,76473,1,2.71428571428571,2928
"742",2020-09-15,"Cook",416,516.857142857143,135690,3,5.57142857142857,5137
"743",2020-09-15,"Illinois",1460,1691.71428571429,264152,18,20.8571428571429,8332
"744",2020-09-15,"US",35177,34165.8571428571,6462135,507,730.857142857143,193119
"745",2020-09-16,"Chicago",366,297.285714285714,76839,4,2.57142857142857,2932
"746",2020-09-16,"Cook",556,549.285714285714,136246,9,6.57142857142857,5146
"747",2020-09-16,"Illinois",1941,1781.57142857143,266093,35,21.8571428571429,8367
"748",2020-09-16,"US",34111,35322.4285714286,6496246,375,760.285714285714,193494
"749",2020-09-17,"Chicago",393,306.428571428571,77232,0,2.28571428571429,2932
"750",2020-09-17,"Cook",747,575.714285714286,136993,1,6.28571428571429,5147
"751",2020-09-17,"Illinois",2054,1792.85714285714,268147,25,21.4285714285714,8392
"752",2020-09-17,"US",34078,36875.8571428571,6530324,940,832.285714285714,194434
"753",2020-09-18,"Chicago",358,308.571428571429,77590,4,2.14285714285714,2936
"754",2020-09-18,"Cook",587,556.285714285714,137580,3,5.42857142857143,5150
"755",2020-09-18,"Illinois",2126,1790.71428571429,270273,19,19.7142857142857,8411
