"","Date","Category","Value","layer"
"8603",2020-09-16,"Hosp_Age30_39",3,"HospAgeT"
"8604",2020-09-17,"Hosp_Age30_39",2,"HospAgeT"
"8605",2020-09-18,"Hosp_Age30_39",0,"HospAgeT"
"8606",2020-09-19,"Hosp_Age30_39",1,"HospAgeT"
"8607",2020-09-20,"Hosp_Age30_39",2,"HospAgeT"
"8608",2020-09-21,"Hosp_Age30_39",4,"HospAgeT"
"8609",2020-09-22,"Hosp_Age30_39",4,"HospAgeT"
"8610",2020-09-23,"Hosp_Age30_39",7,"HospAgeT"
"8611",2020-09-24,"Hosp_Age30_39",2,"HospAgeT"
"8612",2020-09-25,"Hosp_Age30_39",7,"HospAgeT"
"8613",2020-09-26,"Hosp_Age30_39",6,"HospAgeT"
"8614",2020-09-27,"Hosp_Age30_39",2,"HospAgeT"
"8615",2020-09-28,"Hosp_Age30_39",2,"HospAgeT"
"8616",2020-09-29,"Hosp_Age30_39",5,"HospAgeT"
"8617",2020-09-30,"Hosp_Age30_39",2,"HospAgeT"
"8618",2020-10-01,"Hosp_Age30_39",4,"HospAgeT"
"8619",2020-10-02,"Hosp_Age30_39",4,"HospAgeT"
"8620",2020-10-03,"Hosp_Age30_39",5,"HospAgeT"
"8621",2020-10-04,"Hosp_Age30_39",3,"HospAgeT"
"8622",2020-10-05,"Hosp_Age30_39",3,"HospAgeT"
"8623",2020-10-06,"Hosp_Age30_39",6,"HospAgeT"
"8624",2020-10-07,"Hosp_Age30_39",3,"HospAgeT"
"8625",2020-10-08,"Hosp_Age30_39",1,"HospAgeT"
"8626",2020-10-09,"Hosp_Age30_39",5,"HospAgeT"
"8627",2020-10-10,"Hosp_Age30_39",3,"HospAgeT"
"8628",2020-10-11,"Hosp_Age30_39",4,"HospAgeT"
"8629",2020-10-12,"Hosp_Age30_39",3,"HospAgeT"
"8630",2020-10-13,"Hosp_Age30_39",3,"HospAgeT"
"8631",2020-10-14,"Hosp_Age30_39",0,"HospAgeT"
"8632",2020-10-15,"Hosp_Age30_39",8,"HospAgeT"
"8633",2020-10-16,"Hosp_Age30_39",6,"HospAgeT"
"8634",2020-10-17,"Hosp_Age30_39",4,"HospAgeT"
"8635",2020-10-18,"Hosp_Age30_39",4,"HospAgeT"
"8636",2020-10-19,"Hosp_Age30_39",2,"HospAgeT"
"8637",2020-10-20,"Hosp_Age30_39",4,"HospAgeT"
"8638",2020-10-21,"Hosp_Age30_39",10,"HospAgeT"
"8639",2020-10-22,"Hosp_Age30_39",7,"HospAgeT"
"8640",2020-10-23,"Hosp_Age30_39",9,"HospAgeT"
"8641",2020-10-24,"Hosp_Age30_39",7,"HospAgeT"
"8642",2020-10-25,"Hosp_Age30_39",4,"HospAgeT"
"8643",2020-10-26,"Hosp_Age30_39",10,"HospAgeT"
"8644",2020-10-27,"Hosp_Age30_39",8,"HospAgeT"
"8645",2020-10-28,"Hosp_Age30_39",9,"HospAgeT"
"8646",2020-10-29,"Hosp_Age30_39",11,"HospAgeT"
"8647",2020-10-30,"Hosp_Age30_39",14,"HospAgeT"
"8648",2020-10-31,"Hosp_Age30_39",5,"HospAgeT"
"8649",2020-11-01,"Hosp_Age30_39",3,"HospAgeT"
"8650",2020-11-02,"Hosp_Age30_39",11,"HospAgeT"
"8651",2020-11-03,"Hosp_Age30_39",12,"HospAgeT"
"8652",2020-11-04,"Hosp_Age30_39",5,"HospAgeT"
"8653",2020-11-05,"Hosp_Age30_39",11,"HospAgeT"
"8654",2020-11-06,"Hosp_Age30_39",7,"HospAgeT"
"8655",2020-11-07,"Hosp_Age30_39",6,"HospAgeT"
"8656",2020-11-08,"Hosp_Age30_39",3,"HospAgeT"
"8657",2020-11-09,"Hosp_Age30_39",13,"HospAgeT"
"8658",2020-11-10,"Hosp_Age30_39",10,"HospAgeT"
"8659",2020-11-11,"Hosp_Age30_39",4,"HospAgeT"
"8660",2020-11-12,"Hosp_Age30_39",6,"HospAgeT"
"8661",2020-11-13,"Hosp_Age30_39",9,"HospAgeT"
"8662",2020-11-14,"Hosp_Age30_39",2,"HospAgeT"
"8663",2020-11-15,"Hosp_Age30_39",6,"HospAgeT"
"8664",2020-11-16,"Hosp_Age30_39",6,"HospAgeT"
"8665",2020-11-17,"Hosp_Age30_39",10,"HospAgeT"
"8666",2020-11-18,"Hosp_Age30_39",3,"HospAgeT"
"8667",2020-11-19,"Hosp_Age30_39",5,"HospAgeT"
"8668",2020-11-20,"Hosp_Age30_39",3,"HospAgeT"
"8669",2020-11-21,"Hosp_Age30_39",7,"HospAgeT"
"8670",2020-11-22,"Hosp_Age30_39",5,"HospAgeT"
"8671",2020-11-23,"Hosp_Age30_39",3,"HospAgeT"
"8672",2020-11-24,"Hosp_Age30_39",2,"HospAgeT"
"8673",2020-11-25,"Hosp_Age30_39",0,"HospAgeT"
"8674",2020-11-26,"Hosp_Age30_39",1,"HospAgeT"
"8675",2020-11-27,"Hosp_Age30_39",0,"HospAgeT"
"8676",2020-11-28,"Hosp_Age30_39",0,"HospAgeT"
"8677",2020-11-29,"Hosp_Age30_39",0,"HospAgeT"
"8678",2020-11-30,"Hosp_Age30_39",0,"HospAgeT"
"8679",2020-12-01,"Hosp_Age30_39",0,"HospAgeT"
"8680",2020-03-14,"Hosp_Age40_49",1,"HospAgeT"
"8681",2020-03-15,"Hosp_Age40_49",6,"HospAgeT"
"8682",2020-03-16,"Hosp_Age40_49",7,"HospAgeT"
"8683",2020-03-17,"Hosp_Age40_49",2,"HospAgeT"
"8684",2020-03-18,"Hosp_Age40_49",6,"HospAgeT"
"8685",2020-03-19,"Hosp_Age40_49",8,"HospAgeT"
"8686",2020-03-20,"Hosp_Age40_49",6,"HospAgeT"
"8687",2020-03-21,"Hosp_Age40_49",8,"HospAgeT"
"8688",2020-03-22,"Hosp_Age40_49",13,"HospAgeT"
"8689",2020-03-23,"Hosp_Age40_49",13,"HospAgeT"
"8690",2020-03-24,"Hosp_Age40_49",14,"HospAgeT"
"8691",2020-03-25,"Hosp_Age40_49",17,"HospAgeT"
"8692",2020-03-26,"Hosp_Age40_49",24,"HospAgeT"
"8693",2020-03-27,"Hosp_Age40_49",27,"HospAgeT"
"8694",2020-03-28,"Hosp_Age40_49",18,"HospAgeT"
"8695",2020-03-29,"Hosp_Age40_49",25,"HospAgeT"
"8696",2020-03-30,"Hosp_Age40_49",17,"HospAgeT"
"8697",2020-03-31,"Hosp_Age40_49",25,"HospAgeT"
"8698",2020-04-01,"Hosp_Age40_49",26,"HospAgeT"
"8699",2020-04-02,"Hosp_Age40_49",28,"HospAgeT"
"8700",2020-04-03,"Hosp_Age40_49",23,"HospAgeT"
"8701",2020-04-04,"Hosp_Age40_49",22,"HospAgeT"
"8702",2020-04-05,"Hosp_Age40_49",24,"HospAgeT"
"8703",2020-04-06,"Hosp_Age40_49",16,"HospAgeT"
"8704",2020-04-07,"Hosp_Age40_49",23,"HospAgeT"
"8705",2020-04-08,"Hosp_Age40_49",16,"HospAgeT"
"8706",2020-04-09,"Hosp_Age40_49",17,"HospAgeT"
"8707",2020-04-10,"Hosp_Age40_49",22,"HospAgeT"
"8708",2020-04-11,"Hosp_Age40_49",16,"HospAgeT"
"8709",2020-04-12,"Hosp_Age40_49",16,"HospAgeT"
"8710",2020-04-13,"Hosp_Age40_49",11,"HospAgeT"
"8711",2020-04-14,"Hosp_Age40_49",21,"HospAgeT"
"8712",2020-04-15,"Hosp_Age40_49",17,"HospAgeT"
"8713",2020-04-16,"Hosp_Age40_49",15,"HospAgeT"
"8714",2020-04-17,"Hosp_Age40_49",19,"HospAgeT"
"8715",2020-04-18,"Hosp_Age40_49",19,"HospAgeT"
"8716",2020-04-19,"Hosp_Age40_49",16,"HospAgeT"
"8717",2020-04-20,"Hosp_Age40_49",31,"HospAgeT"
"8718",2020-04-21,"Hosp_Age40_49",17,"HospAgeT"
"8719",2020-04-22,"Hosp_Age40_49",29,"HospAgeT"
"8720",2020-04-23,"Hosp_Age40_49",22,"HospAgeT"
"8721",2020-04-24,"Hosp_Age40_49",16,"HospAgeT"
"8722",2020-04-25,"Hosp_Age40_49",12,"HospAgeT"
"8723",2020-04-26,"Hosp_Age40_49",22,"HospAgeT"
"8724",2020-04-27,"Hosp_Age40_49",16,"HospAgeT"
"8725",2020-04-28,"Hosp_Age40_49",22,"HospAgeT"
"8726",2020-04-29,"Hosp_Age40_49",23,"HospAgeT"
"8727",2020-04-30,"Hosp_Age40_49",13,"HospAgeT"
"8728",2020-05-01,"Hosp_Age40_49",16,"HospAgeT"
"8729",2020-05-02,"Hosp_Age40_49",29,"HospAgeT"
"8730",2020-05-03,"Hosp_Age40_49",17,"HospAgeT"
"8731",2020-05-04,"Hosp_Age40_49",13,"HospAgeT"
"8732",2020-05-05,"Hosp_Age40_49",18,"HospAgeT"
"8733",2020-05-06,"Hosp_Age40_49",22,"HospAgeT"
"8734",2020-05-07,"Hosp_Age40_49",20,"HospAgeT"
"8735",2020-05-08,"Hosp_Age40_49",9,"HospAgeT"
"8736",2020-05-09,"Hosp_Age40_49",12,"HospAgeT"
"8737",2020-05-10,"Hosp_Age40_49",18,"HospAgeT"
"8738",2020-05-11,"Hosp_Age40_49",17,"HospAgeT"
"8739",2020-05-12,"Hosp_Age40_49",11,"HospAgeT"
"8740",2020-05-13,"Hosp_Age40_49",17,"HospAgeT"
"8741",2020-05-14,"Hosp_Age40_49",14,"HospAgeT"
"8742",2020-05-15,"Hosp_Age40_49",17,"HospAgeT"
"8743",2020-05-16,"Hosp_Age40_49",13,"HospAgeT"
"8744",2020-05-17,"Hosp_Age40_49",10,"HospAgeT"
"8745",2020-05-18,"Hosp_Age40_49",15,"HospAgeT"
"8746",2020-05-19,"Hosp_Age40_49",15,"HospAgeT"
"8747",2020-05-20,"Hosp_Age40_49",8,"HospAgeT"
"8748",2020-05-21,"Hosp_Age40_49",16,"HospAgeT"
"8749",2020-05-22,"Hosp_Age40_49",10,"HospAgeT"
"8750",2020-05-23,"Hosp_Age40_49",14,"HospAgeT"
"8751",2020-05-24,"Hosp_Age40_49",5,"HospAgeT"
"8752",2020-05-25,"Hosp_Age40_49",7,"HospAgeT"
"8753",2020-05-26,"Hosp_Age40_49",8,"HospAgeT"
"8754",2020-05-27,"Hosp_Age40_49",11,"HospAgeT"
"8755",2020-05-28,"Hosp_Age40_49",7,"HospAgeT"
"8756",2020-05-29,"Hosp_Age40_49",7,"HospAgeT"
"8757",2020-05-30,"Hosp_Age40_49",8,"HospAgeT"
"8758",2020-05-31,"Hosp_Age40_49",5,"HospAgeT"
"8759",2020-06-01,"Hosp_Age40_49",6,"HospAgeT"
"8760",2020-06-02,"Hosp_Age40_49",5,"HospAgeT"
"8761",2020-06-03,"Hosp_Age40_49",3,"HospAgeT"
"8762",2020-06-04,"Hosp_Age40_49",6,"HospAgeT"
"8763",2020-06-05,"Hosp_Age40_49",5,"HospAgeT"
"8764",2020-06-06,"Hosp_Age40_49",4,"HospAgeT"
"8765",2020-06-07,"Hosp_Age40_49",5,"HospAgeT"
"8766",2020-06-08,"Hosp_Age40_49",7,"HospAgeT"
"8767",2020-06-09,"Hosp_Age40_49",7,"HospAgeT"
"8768",2020-06-10,"Hosp_Age40_49",2,"HospAgeT"
"8769",2020-06-11,"Hosp_Age40_49",2,"HospAgeT"
"8770",2020-06-12,"Hosp_Age40_49",2,"HospAgeT"
"8771",2020-06-13,"Hosp_Age40_49",7,"HospAgeT"
"8772",2020-06-14,"Hosp_Age40_49",6,"HospAgeT"
"8773",2020-06-15,"Hosp_Age40_49",2,"HospAgeT"
"8774",2020-06-16,"Hosp_Age40_49",3,"HospAgeT"
"8775",2020-06-17,"Hosp_Age40_49",3,"HospAgeT"
"8776",2020-06-18,"Hosp_Age40_49",3,"HospAgeT"
"8777",2020-06-19,"Hosp_Age40_49",6,"HospAgeT"
"8778",2020-06-20,"Hosp_Age40_49",1,"HospAgeT"
"8779",2020-06-21,"Hosp_Age40_49",1,"HospAgeT"
"8780",2020-06-22,"Hosp_Age40_49",4,"HospAgeT"
"8781",2020-06-23,"Hosp_Age40_49",5,"HospAgeT"
"8782",2020-06-24,"Hosp_Age40_49",1,"HospAgeT"
"8783",2020-06-25,"Hosp_Age40_49",4,"HospAgeT"
"8784",2020-06-26,"Hosp_Age40_49",2,"HospAgeT"
"8785",2020-06-27,"Hosp_Age40_49",2,"HospAgeT"
"8786",2020-06-28,"Hosp_Age40_49",4,"HospAgeT"
"8787",2020-06-29,"Hosp_Age40_49",4,"HospAgeT"
"8788",2020-06-30,"Hosp_Age40_49",3,"HospAgeT"
"8789",2020-07-01,"Hosp_Age40_49",6,"HospAgeT"
"8790",2020-07-02,"Hosp_Age40_49",4,"HospAgeT"
"8791",2020-07-03,"Hosp_Age40_49",6,"HospAgeT"
"8792",2020-07-04,"Hosp_Age40_49",1,"HospAgeT"
"8793",2020-07-05,"Hosp_Age40_49",4,"HospAgeT"
"8794",2020-07-06,"Hosp_Age40_49",5,"HospAgeT"
"8795",2020-07-07,"Hosp_Age40_49",3,"HospAgeT"
"8796",2020-07-08,"Hosp_Age40_49",0,"HospAgeT"
"8797",2020-07-09,"Hosp_Age40_49",2,"HospAgeT"
"8798",2020-07-10,"Hosp_Age40_49",0,"HospAgeT"
"8799",2020-07-11,"Hosp_Age40_49",2,"HospAgeT"
"8800",2020-07-12,"Hosp_Age40_49",2,"HospAgeT"
"8801",2020-07-13,"Hosp_Age40_49",3,"HospAgeT"
"8802",2020-07-14,"Hosp_Age40_49",2,"HospAgeT"
"8803",2020-07-15,"Hosp_Age40_49",2,"HospAgeT"
"8804",2020-07-16,"Hosp_Age40_49",5,"HospAgeT"
"8805",2020-07-17,"Hosp_Age40_49",8,"HospAgeT"
"8806",2020-07-18,"Hosp_Age40_49",2,"HospAgeT"
"8807",2020-07-19,"Hosp_Age40_49",5,"HospAgeT"
"8808",2020-07-20,"Hosp_Age40_49",2,"HospAgeT"
"8809",2020-07-21,"Hosp_Age40_49",6,"HospAgeT"
"8810",2020-07-22,"Hosp_Age40_49",6,"HospAgeT"
"8811",2020-07-23,"Hosp_Age40_49",4,"HospAgeT"
"8812",2020-07-24,"Hosp_Age40_49",6,"HospAgeT"
"8813",2020-07-25,"Hosp_Age40_49",5,"HospAgeT"
"8814",2020-07-26,"Hosp_Age40_49",1,"HospAgeT"
"8815",2020-07-27,"Hosp_Age40_49",1,"HospAgeT"
"8816",2020-07-28,"Hosp_Age40_49",3,"HospAgeT"
"8817",2020-07-29,"Hosp_Age40_49",8,"HospAgeT"
"8818",2020-07-30,"Hosp_Age40_49",2,"HospAgeT"
"8819",2020-07-31,"Hosp_Age40_49",1,"HospAgeT"
"8820",2020-08-01,"Hosp_Age40_49",6,"HospAgeT"
"8821",2020-08-02,"Hosp_Age40_49",2,"HospAgeT"
"8822",2020-08-03,"Hosp_Age40_49",4,"HospAgeT"
"8823",2020-08-04,"Hosp_Age40_49",6,"HospAgeT"
"8824",2020-08-05,"Hosp_Age40_49",2,"HospAgeT"
"8825",2020-08-06,"Hosp_Age40_49",1,"HospAgeT"
"8826",2020-08-07,"Hosp_Age40_49",0,"HospAgeT"
"8827",2020-08-08,"Hosp_Age40_49",2,"HospAgeT"
"8828",2020-08-09,"Hosp_Age40_49",1,"HospAgeT"
"8829",2020-08-10,"Hosp_Age40_49",3,"HospAgeT"
"8830",2020-08-11,"Hosp_Age40_49",1,"HospAgeT"
"8831",2020-08-12,"Hosp_Age40_49",5,"HospAgeT"
"8832",2020-08-13,"Hosp_Age40_49",5,"HospAgeT"
"8833",2020-08-14,"Hosp_Age40_49",3,"HospAgeT"
"8834",2020-08-15,"Hosp_Age40_49",0,"HospAgeT"
"8835",2020-08-16,"Hosp_Age40_49",1,"HospAgeT"
"8836",2020-08-17,"Hosp_Age40_49",5,"HospAgeT"
"8837",2020-08-18,"Hosp_Age40_49",3,"HospAgeT"
"8838",2020-08-19,"Hosp_Age40_49",1,"HospAgeT"
"8839",2020-08-20,"Hosp_Age40_49",4,"HospAgeT"
"8840",2020-08-21,"Hosp_Age40_49",3,"HospAgeT"
"8841",2020-08-22,"Hosp_Age40_49",3,"HospAgeT"
"8842",2020-08-23,"Hosp_Age40_49",5,"HospAgeT"
"8843",2020-08-24,"Hosp_Age40_49",2,"HospAgeT"
"8844",2020-08-25,"Hosp_Age40_49",3,"HospAgeT"
"8845",2020-08-26,"Hosp_Age40_49",4,"HospAgeT"
"8846",2020-08-27,"Hosp_Age40_49",7,"HospAgeT"
"8847",2020-08-28,"Hosp_Age40_49",8,"HospAgeT"
"8848",2020-08-29,"Hosp_Age40_49",2,"HospAgeT"
"8849",2020-08-30,"Hosp_Age40_49",2,"HospAgeT"
"8850",2020-08-31,"Hosp_Age40_49",5,"HospAgeT"
"8851",2020-09-01,"Hosp_Age40_49",7,"HospAgeT"
"8852",2020-09-02,"Hosp_Age40_49",4,"HospAgeT"
"8853",2020-09-03,"Hosp_Age40_49",2,"HospAgeT"
"8854",2020-09-04,"Hosp_Age40_49",4,"HospAgeT"
"8855",2020-09-05,"Hosp_Age40_49",4,"HospAgeT"
"8856",2020-09-06,"Hosp_Age40_49",2,"HospAgeT"
"8857",2020-09-07,"Hosp_Age40_49",2,"HospAgeT"
"8858",2020-09-08,"Hosp_Age40_49",3,"HospAgeT"
"8859",2020-09-09,"Hosp_Age40_49",5,"HospAgeT"
"8860",2020-09-10,"Hosp_Age40_49",3,"HospAgeT"
"8861",2020-09-11,"Hosp_Age40_49",1,"HospAgeT"
"8862",2020-09-12,"Hosp_Age40_49",4,"HospAgeT"
"8863",2020-09-13,"Hosp_Age40_49",1,"HospAgeT"
"8864",2020-09-14,"Hosp_Age40_49",3,"HospAgeT"
"8865",2020-09-15,"Hosp_Age40_49",4,"HospAgeT"
"8866",2020-09-16,"Hosp_Age40_49",3,"HospAgeT"
"8867",2020-09-17,"Hosp_Age40_49",4,"HospAgeT"
"8868",2020-09-18,"Hosp_Age40_49",1,"HospAgeT"
"8869",2020-09-19,"Hosp_Age40_49",1,"HospAgeT"
"8870",2020-09-20,"Hosp_Age40_49",1,"HospAgeT"
"8871",2020-09-21,"Hosp_Age40_49",3,"HospAgeT"
"8872",2020-09-22,"Hosp_Age40_49",4,"HospAgeT"
"8873",2020-09-23,"Hosp_Age40_49",4,"HospAgeT"
"8874",2020-09-24,"Hosp_Age40_49",4,"HospAgeT"
"8875",2020-09-25,"Hosp_Age40_49",10,"HospAgeT"
"8876",2020-09-26,"Hosp_Age40_49",1,"HospAgeT"
"8877",2020-09-27,"Hosp_Age40_49",7,"HospAgeT"
"8878",2020-09-28,"Hosp_Age40_49",3,"HospAgeT"
"8879",2020-09-29,"Hosp_Age40_49",2,"HospAgeT"
"8880",2020-09-30,"Hosp_Age40_49",2,"HospAgeT"
"8881",2020-10-01,"Hosp_Age40_49",2,"HospAgeT"
"8882",2020-10-02,"Hosp_Age40_49",3,"HospAgeT"
"8883",2020-10-03,"Hosp_Age40_49",3,"HospAgeT"
"8884",2020-10-04,"Hosp_Age40_49",2,"HospAgeT"
"8885",2020-10-05,"Hosp_Age40_49",2,"HospAgeT"
"8886",2020-10-06,"Hosp_Age40_49",7,"HospAgeT"
"8887",2020-10-07,"Hosp_Age40_49",7,"HospAgeT"
"8888",2020-10-08,"Hosp_Age40_49",2,"HospAgeT"
"8889",2020-10-09,"Hosp_Age40_49",6,"HospAgeT"
"8890",2020-10-10,"Hosp_Age40_49",4,"HospAgeT"
"8891",2020-10-11,"Hosp_Age40_49",7,"HospAgeT"
"8892",2020-10-12,"Hosp_Age40_49",7,"HospAgeT"
"8893",2020-10-13,"Hosp_Age40_49",7,"HospAgeT"
"8894",2020-10-14,"Hosp_Age40_49",5,"HospAgeT"
"8895",2020-10-15,"Hosp_Age40_49",5,"HospAgeT"
"8896",2020-10-16,"Hosp_Age40_49",3,"HospAgeT"
"8897",2020-10-17,"Hosp_Age40_49",5,"HospAgeT"
"8898",2020-10-18,"Hosp_Age40_49",7,"HospAgeT"
"8899",2020-10-19,"Hosp_Age40_49",8,"HospAgeT"
"8900",2020-10-20,"Hosp_Age40_49",4,"HospAgeT"
"8901",2020-10-21,"Hosp_Age40_49",8,"HospAgeT"
"8902",2020-10-22,"Hosp_Age40_49",9,"HospAgeT"
"8903",2020-10-23,"Hosp_Age40_49",4,"HospAgeT"
"8904",2020-10-24,"Hosp_Age40_49",6,"HospAgeT"
"8905",2020-10-25,"Hosp_Age40_49",7,"HospAgeT"
"8906",2020-10-26,"Hosp_Age40_49",6,"HospAgeT"
"8907",2020-10-27,"Hosp_Age40_49",11,"HospAgeT"
"8908",2020-10-28,"Hosp_Age40_49",11,"HospAgeT"
"8909",2020-10-29,"Hosp_Age40_49",9,"HospAgeT"
"8910",2020-10-30,"Hosp_Age40_49",7,"HospAgeT"
"8911",2020-10-31,"Hosp_Age40_49",12,"HospAgeT"
"8912",2020-11-01,"Hosp_Age40_49",6,"HospAgeT"
"8913",2020-11-02,"Hosp_Age40_49",13,"HospAgeT"
"8914",2020-11-03,"Hosp_Age40_49",12,"HospAgeT"
"8915",2020-11-04,"Hosp_Age40_49",11,"HospAgeT"
"8916",2020-11-05,"Hosp_Age40_49",8,"HospAgeT"
"8917",2020-11-06,"Hosp_Age40_49",16,"HospAgeT"
"8918",2020-11-07,"Hosp_Age40_49",12,"HospAgeT"
"8919",2020-11-08,"Hosp_Age40_49",15,"HospAgeT"
"8920",2020-11-09,"Hosp_Age40_49",12,"HospAgeT"
"8921",2020-11-10,"Hosp_Age40_49",12,"HospAgeT"
"8922",2020-11-11,"Hosp_Age40_49",10,"HospAgeT"
"8923",2020-11-12,"Hosp_Age40_49",8,"HospAgeT"
"8924",2020-11-13,"Hosp_Age40_49",6,"HospAgeT"
"8925",2020-11-14,"Hosp_Age40_49",17,"HospAgeT"
"8926",2020-11-15,"Hosp_Age40_49",13,"HospAgeT"
"8927",2020-11-16,"Hosp_Age40_49",11,"HospAgeT"
"8928",2020-11-17,"Hosp_Age40_49",9,"HospAgeT"
"8929",2020-11-18,"Hosp_Age40_49",5,"HospAgeT"
"8930",2020-11-19,"Hosp_Age40_49",11,"HospAgeT"
"8931",2020-11-20,"Hosp_Age40_49",13,"HospAgeT"
"8932",2020-11-21,"Hosp_Age40_49",13,"HospAgeT"
"8933",2020-11-22,"Hosp_Age40_49",11,"HospAgeT"
"8934",2020-11-23,"Hosp_Age40_49",3,"HospAgeT"
"8935",2020-11-24,"Hosp_Age40_49",1,"HospAgeT"
"8936",2020-11-25,"Hosp_Age40_49",1,"HospAgeT"
"8937",2020-11-26,"Hosp_Age40_49",1,"HospAgeT"
"8938",2020-11-27,"Hosp_Age40_49",0,"HospAgeT"
"8939",2020-11-28,"Hosp_Age40_49",0,"HospAgeT"
"8940",2020-11-29,"Hosp_Age40_49",0,"HospAgeT"
"8941",2020-11-30,"Hosp_Age40_49",0,"HospAgeT"
"8942",2020-12-01,"Hosp_Age40_49",0,"HospAgeT"
"8943",2020-03-14,"Hosp_Age50_59",2,"HospAgeT"
"8944",2020-03-15,"Hosp_Age50_59",4,"HospAgeT"
"8945",2020-03-16,"Hosp_Age50_59",3,"HospAgeT"
"8946",2020-03-17,"Hosp_Age50_59",7,"HospAgeT"
"8947",2020-03-18,"Hosp_Age50_59",8,"HospAgeT"
"8948",2020-03-19,"Hosp_Age50_59",9,"HospAgeT"
"8949",2020-03-20,"Hosp_Age50_59",12,"HospAgeT"
"8950",2020-03-21,"Hosp_Age50_59",19,"HospAgeT"
"8951",2020-03-22,"Hosp_Age50_59",14,"HospAgeT"
"8952",2020-03-23,"Hosp_Age50_59",18,"HospAgeT"
"8953",2020-03-24,"Hosp_Age50_59",29,"HospAgeT"
"8954",2020-03-25,"Hosp_Age50_59",25,"HospAgeT"
"8955",2020-03-26,"Hosp_Age50_59",25,"HospAgeT"
"8956",2020-03-27,"Hosp_Age50_59",40,"HospAgeT"
"8957",2020-03-28,"Hosp_Age50_59",33,"HospAgeT"
"8958",2020-03-29,"Hosp_Age50_59",23,"HospAgeT"
"8959",2020-03-30,"Hosp_Age50_59",33,"HospAgeT"
"8960",2020-03-31,"Hosp_Age50_59",33,"HospAgeT"
"8961",2020-04-01,"Hosp_Age50_59",40,"HospAgeT"
"8962",2020-04-02,"Hosp_Age50_59",32,"HospAgeT"
"8963",2020-04-03,"Hosp_Age50_59",27,"HospAgeT"
"8964",2020-04-04,"Hosp_Age50_59",33,"HospAgeT"
"8965",2020-04-05,"Hosp_Age50_59",35,"HospAgeT"
"8966",2020-04-06,"Hosp_Age50_59",42,"HospAgeT"
"8967",2020-04-07,"Hosp_Age50_59",34,"HospAgeT"
"8968",2020-04-08,"Hosp_Age50_59",37,"HospAgeT"
"8969",2020-04-09,"Hosp_Age50_59",35,"HospAgeT"
"8970",2020-04-10,"Hosp_Age50_59",19,"HospAgeT"
"8971",2020-04-11,"Hosp_Age50_59",29,"HospAgeT"
"8972",2020-04-12,"Hosp_Age50_59",31,"HospAgeT"
"8973",2020-04-13,"Hosp_Age50_59",41,"HospAgeT"
"8974",2020-04-14,"Hosp_Age50_59",38,"HospAgeT"
"8975",2020-04-15,"Hosp_Age50_59",32,"HospAgeT"
"8976",2020-04-16,"Hosp_Age50_59",34,"HospAgeT"
"8977",2020-04-17,"Hosp_Age50_59",33,"HospAgeT"
"8978",2020-04-18,"Hosp_Age50_59",36,"HospAgeT"
"8979",2020-04-19,"Hosp_Age50_59",36,"HospAgeT"
"8980",2020-04-20,"Hosp_Age50_59",35,"HospAgeT"
"8981",2020-04-21,"Hosp_Age50_59",33,"HospAgeT"
"8982",2020-04-22,"Hosp_Age50_59",25,"HospAgeT"
"8983",2020-04-23,"Hosp_Age50_59",26,"HospAgeT"
"8984",2020-04-24,"Hosp_Age50_59",34,"HospAgeT"
"8985",2020-04-25,"Hosp_Age50_59",26,"HospAgeT"
"8986",2020-04-26,"Hosp_Age50_59",23,"HospAgeT"
"8987",2020-04-27,"Hosp_Age50_59",39,"HospAgeT"
"8988",2020-04-28,"Hosp_Age50_59",42,"HospAgeT"
"8989",2020-04-29,"Hosp_Age50_59",25,"HospAgeT"
"8990",2020-04-30,"Hosp_Age50_59",34,"HospAgeT"
"8991",2020-05-01,"Hosp_Age50_59",22,"HospAgeT"
"8992",2020-05-02,"Hosp_Age50_59",34,"HospAgeT"
"8993",2020-05-03,"Hosp_Age50_59",27,"HospAgeT"
"8994",2020-05-04,"Hosp_Age50_59",15,"HospAgeT"
"8995",2020-05-05,"Hosp_Age50_59",37,"HospAgeT"
"8996",2020-05-06,"Hosp_Age50_59",24,"HospAgeT"
"8997",2020-05-07,"Hosp_Age50_59",20,"HospAgeT"
"8998",2020-05-08,"Hosp_Age50_59",19,"HospAgeT"
"8999",2020-05-09,"Hosp_Age50_59",19,"HospAgeT"
"9000",2020-05-10,"Hosp_Age50_59",9,"HospAgeT"
"9001",2020-05-11,"Hosp_Age50_59",24,"HospAgeT"
"9002",2020-05-12,"Hosp_Age50_59",28,"HospAgeT"
"9003",2020-05-13,"Hosp_Age50_59",24,"HospAgeT"
"9004",2020-05-14,"Hosp_Age50_59",18,"HospAgeT"
"9005",2020-05-15,"Hosp_Age50_59",13,"HospAgeT"
"9006",2020-05-16,"Hosp_Age50_59",20,"HospAgeT"
"9007",2020-05-17,"Hosp_Age50_59",22,"HospAgeT"
"9008",2020-05-18,"Hosp_Age50_59",20,"HospAgeT"
"9009",2020-05-19,"Hosp_Age50_59",21,"HospAgeT"
"9010",2020-05-20,"Hosp_Age50_59",14,"HospAgeT"
"9011",2020-05-21,"Hosp_Age50_59",17,"HospAgeT"
"9012",2020-05-22,"Hosp_Age50_59",11,"HospAgeT"
"9013",2020-05-23,"Hosp_Age50_59",11,"HospAgeT"
