"","Date","Geography","layer","value"
"1508",2021-03-07,"Chicago","Deaths7d",4.42857142857143
"1509",2021-03-08,"Chicago","Deaths7d",4.71428571428571
"1510",2021-03-09,"Chicago","Deaths7d",4.28571428571429
"1511",2021-03-10,"Chicago","Deaths7d",4.71428571428571
"1512",2021-03-11,"Chicago","Deaths7d",3.85714285714286
"1513",2021-03-12,"Chicago","Deaths7d",4.14285714285714
"1514",2021-03-13,"Chicago","Deaths7d",4.14285714285714
"1515",2021-03-14,"Chicago","Deaths7d",4.14285714285714
"1516",2021-03-15,"Chicago","Deaths7d",4.28571428571429
"1517",2021-03-16,"Chicago","Deaths7d",4.14285714285714
"1518",2021-03-17,"Chicago","Deaths7d",4.28571428571429
"1519",2021-03-18,"Chicago","Deaths7d",4.57142857142857
"1520",2021-03-19,"Chicago","Deaths7d",3.85714285714286
"1521",2021-03-20,"Chicago","Deaths7d",4.42857142857143
"1522",2021-03-21,"Chicago","Deaths7d",4.42857142857143
"1523",2021-03-22,"Chicago","Deaths7d",3.85714285714286
"1524",2021-03-23,"Chicago","Deaths7d",3.85714285714286
"1525",2021-03-24,"Chicago","Deaths7d",3.28571428571429
"1526",2021-03-25,"Chicago","Deaths7d",3.28571428571429
"1527",2021-03-26,"Chicago","Deaths7d",3.42857142857143
"1528",2021-03-27,"Chicago","Deaths7d",3
"1529",2021-03-28,"Chicago","Deaths7d",2.85714285714286
"1530",2021-03-29,"Chicago","Deaths7d",2.71428571428571
"1531",2021-03-30,"Chicago","Deaths7d",2.28571428571429
"1532",2021-03-31,"Chicago","Deaths7d",1.57142857142857
"1533",2020-03-14,"Chicago","Casescm",123
"1534",2020-03-15,"Chicago","Casescm",163
"1535",2020-03-16,"Chicago","Casescm",241
"1536",2020-03-17,"Chicago","Casescm",337
"1537",2020-03-18,"Chicago","Casescm",499
"1538",2020-03-19,"Chicago","Casescm",683
"1539",2020-03-20,"Chicago","Casescm",838
"1540",2020-03-21,"Chicago","Casescm",963
"1541",2020-03-22,"Chicago","Casescm",1131
"1542",2020-03-23,"Chicago","Casescm",1421
"1543",2020-03-24,"Chicago","Casescm",1771
"1544",2020-03-25,"Chicago","Casescm",2138
"1545",2020-03-26,"Chicago","Casescm",2551
"1546",2020-03-27,"Chicago","Casescm",2956
"1547",2020-03-28,"Chicago","Casescm",3204
"1548",2020-03-29,"Chicago","Casescm",3486
"1549",2020-03-30,"Chicago","Casescm",3925
"1550",2020-03-31,"Chicago","Casescm",4414
"1551",2020-04-01,"Chicago","Casescm",4875
"1552",2020-04-02,"Chicago","Casescm",5312
"1553",2020-04-03,"Chicago","Casescm",5779
"1554",2020-04-04,"Chicago","Casescm",6106
"1555",2020-04-05,"Chicago","Casescm",6398
"1556",2020-04-06,"Chicago","Casescm",6981
"1557",2020-04-07,"Chicago","Casescm",7536
"1558",2020-04-08,"Chicago","Casescm",8241
"1559",2020-04-09,"Chicago","Casescm",8817
"1560",2020-04-10,"Chicago","Casescm",9389
"1561",2020-04-11,"Chicago","Casescm",9786
"1562",2020-04-12,"Chicago","Casescm",10127
"1563",2020-04-13,"Chicago","Casescm",10819
"1564",2020-04-14,"Chicago","Casescm",11483
"1565",2020-04-15,"Chicago","Casescm",12112
"1566",2020-04-16,"Chicago","Casescm",12792
"1567",2020-04-17,"Chicago","Casescm",13568
"1568",2020-04-18,"Chicago","Casescm",14102
"1569",2020-04-19,"Chicago","Casescm",14561
"1570",2020-04-20,"Chicago","Casescm",15550
"1571",2020-04-21,"Chicago","Casescm",16420
"1572",2020-04-22,"Chicago","Casescm",17474
"1573",2020-04-23,"Chicago","Casescm",18939
"1574",2020-04-24,"Chicago","Casescm",20012
"1575",2020-04-25,"Chicago","Casescm",20645
"1576",2020-04-26,"Chicago","Casescm",21078
"1577",2020-04-27,"Chicago","Casescm",22234
"1578",2020-04-28,"Chicago","Casescm",23557
"1579",2020-04-29,"Chicago","Casescm",24708
"1580",2020-04-30,"Chicago","Casescm",25979
"1581",2020-05-01,"Chicago","Casescm",27149
"1582",2020-05-02,"Chicago","Casescm",27867
"1583",2020-05-03,"Chicago","Casescm",28334
"1584",2020-05-04,"Chicago","Casescm",29453
"1585",2020-05-05,"Chicago","Casescm",30543
"1586",2020-05-06,"Chicago","Casescm",31517
"1587",2020-05-07,"Chicago","Casescm",32456
"1588",2020-05-08,"Chicago","Casescm",33380
"1589",2020-05-09,"Chicago","Casescm",33901
"1590",2020-05-10,"Chicago","Casescm",34209
"1591",2020-05-11,"Chicago","Casescm",35226
"1592",2020-05-12,"Chicago","Casescm",36170
"1593",2020-05-13,"Chicago","Casescm",37046
"1594",2020-05-14,"Chicago","Casescm",37822
"1595",2020-05-15,"Chicago","Casescm",38793
"1596",2020-05-16,"Chicago","Casescm",39310
"1597",2020-05-17,"Chicago","Casescm",39636
"1598",2020-05-18,"Chicago","Casescm",40580
"1599",2020-05-19,"Chicago","Casescm",41471
"1600",2020-05-20,"Chicago","Casescm",42238
"1601",2020-05-21,"Chicago","Casescm",43040
"1602",2020-05-22,"Chicago","Casescm",43763
"1603",2020-05-23,"Chicago","Casescm",44091
"1604",2020-05-24,"Chicago","Casescm",44370
"1605",2020-05-25,"Chicago","Casescm",44622
"1606",2020-05-26,"Chicago","Casescm",45376
"1607",2020-05-27,"Chicago","Casescm",45987
"1608",2020-05-28,"Chicago","Casescm",46508
"1609",2020-05-29,"Chicago","Casescm",46968
"1610",2020-05-30,"Chicago","Casescm",47206
"1611",2020-05-31,"Chicago","Casescm",47327
"1612",2020-06-01,"Chicago","Casescm",47563
"1613",2020-06-02,"Chicago","Casescm",47808
"1614",2020-06-03,"Chicago","Casescm",48088
"1615",2020-06-04,"Chicago","Casescm",48407
"1616",2020-06-05,"Chicago","Casescm",48746
"1617",2020-06-06,"Chicago","Casescm",48916
"1618",2020-06-07,"Chicago","Casescm",49026
"1619",2020-06-08,"Chicago","Casescm",49300
"1620",2020-06-09,"Chicago","Casescm",49554
"1621",2020-06-10,"Chicago","Casescm",49787
"1622",2020-06-11,"Chicago","Casescm",49989
"1623",2020-06-12,"Chicago","Casescm",50237
"1624",2020-06-13,"Chicago","Casescm",50358
"1625",2020-06-14,"Chicago","Casescm",50450
"1626",2020-06-15,"Chicago","Casescm",50685
"1627",2020-06-16,"Chicago","Casescm",50897
"1628",2020-06-17,"Chicago","Casescm",51116
"1629",2020-06-18,"Chicago","Casescm",51300
"1630",2020-06-19,"Chicago","Casescm",51518
"1631",2020-06-20,"Chicago","Casescm",51643
"1632",2020-06-21,"Chicago","Casescm",51690
"1633",2020-06-22,"Chicago","Casescm",51909
"1634",2020-06-23,"Chicago","Casescm",52142
"1635",2020-06-24,"Chicago","Casescm",52385
"1636",2020-06-25,"Chicago","Casescm",52633
"1637",2020-06-26,"Chicago","Casescm",52852
"1638",2020-06-27,"Chicago","Casescm",52982
"1639",2020-06-28,"Chicago","Casescm",53092
"1640",2020-06-29,"Chicago","Casescm",53372
"1641",2020-06-30,"Chicago","Casescm",53637
"1642",2020-07-01,"Chicago","Casescm",53904
"1643",2020-07-02,"Chicago","Casescm",54160
"1644",2020-07-03,"Chicago","Casescm",54336
"1645",2020-07-04,"Chicago","Casescm",54399
"1646",2020-07-05,"Chicago","Casescm",54488
"1647",2020-07-06,"Chicago","Casescm",54771
"1648",2020-07-07,"Chicago","Casescm",55114
"1649",2020-07-08,"Chicago","Casescm",55424
"1650",2020-07-09,"Chicago","Casescm",55712
"1651",2020-07-10,"Chicago","Casescm",56058
"1652",2020-07-11,"Chicago","Casescm",56213
"1653",2020-07-12,"Chicago","Casescm",56310
"1654",2020-07-13,"Chicago","Casescm",56647
"1655",2020-07-14,"Chicago","Casescm",56971
"1656",2020-07-15,"Chicago","Casescm",57238
"1657",2020-07-16,"Chicago","Casescm",57534
"1658",2020-07-17,"Chicago","Casescm",57860
"1659",2020-07-18,"Chicago","Casescm",57992
"1660",2020-07-19,"Chicago","Casescm",58091
"1661",2020-07-20,"Chicago","Casescm",58483
"1662",2020-07-21,"Chicago","Casescm",58772
"1663",2020-07-22,"Chicago","Casescm",59136
"1664",2020-07-23,"Chicago","Casescm",59454
"1665",2020-07-24,"Chicago","Casescm",59801
"1666",2020-07-25,"Chicago","Casescm",59958
"1667",2020-07-26,"Chicago","Casescm",60054
"1668",2020-07-27,"Chicago","Casescm",60415
"1669",2020-07-28,"Chicago","Casescm",60747
"1670",2020-07-29,"Chicago","Casescm",61192
"1671",2020-07-30,"Chicago","Casescm",61532
"1672",2020-07-31,"Chicago","Casescm",61924
"1673",2020-08-01,"Chicago","Casescm",62064
"1674",2020-08-02,"Chicago","Casescm",62159
"1675",2020-08-03,"Chicago","Casescm",62587
"1676",2020-08-04,"Chicago","Casescm",62956
"1677",2020-08-05,"Chicago","Casescm",63334
"1678",2020-08-06,"Chicago","Casescm",63683
"1679",2020-08-07,"Chicago","Casescm",64100
"1680",2020-08-08,"Chicago","Casescm",64277
"1681",2020-08-09,"Chicago","Casescm",64392
"1682",2020-08-10,"Chicago","Casescm",64768
"1683",2020-08-11,"Chicago","Casescm",65154
"1684",2020-08-12,"Chicago","Casescm",65585
"1685",2020-08-13,"Chicago","Casescm",65976
"1686",2020-08-14,"Chicago","Casescm",66322
"1687",2020-08-15,"Chicago","Casescm",66542
"1688",2020-08-16,"Chicago","Casescm",66662
"1689",2020-08-17,"Chicago","Casescm",67155
"1690",2020-08-18,"Chicago","Casescm",67567
"1691",2020-08-19,"Chicago","Casescm",68050
"1692",2020-08-20,"Chicago","Casescm",68474
"1693",2020-08-21,"Chicago","Casescm",68905
"1694",2020-08-22,"Chicago","Casescm",69095
"1695",2020-08-23,"Chicago","Casescm",69224
"1696",2020-08-24,"Chicago","Casescm",69780
"1697",2020-08-25,"Chicago","Casescm",70192
"1698",2020-08-26,"Chicago","Casescm",70581
"1699",2020-08-27,"Chicago","Casescm",70966
"1700",2020-08-28,"Chicago","Casescm",71348
"1701",2020-08-29,"Chicago","Casescm",71583
"1702",2020-08-30,"Chicago","Casescm",71684
"1703",2020-08-31,"Chicago","Casescm",72097
"1704",2020-09-01,"Chicago","Casescm",72428
"1705",2020-09-02,"Chicago","Casescm",72835
"1706",2020-09-03,"Chicago","Casescm",73175
"1707",2020-09-04,"Chicago","Casescm",73571
"1708",2020-09-05,"Chicago","Casescm",73774
"1709",2020-09-06,"Chicago","Casescm",73917
"1710",2020-09-07,"Chicago","Casescm",73989
"1711",2020-09-08,"Chicago","Casescm",74357
"1712",2020-09-09,"Chicago","Casescm",74758
"1713",2020-09-10,"Chicago","Casescm",75087
"1714",2020-09-11,"Chicago","Casescm",75430
"1715",2020-09-12,"Chicago","Casescm",75566
"1716",2020-09-13,"Chicago","Casescm",75689
"1717",2020-09-14,"Chicago","Casescm",76119
"1718",2020-09-15,"Chicago","Casescm",76473
"1719",2020-09-16,"Chicago","Casescm",76839
"1720",2020-09-17,"Chicago","Casescm",77232
"1721",2020-09-18,"Chicago","Casescm",77590
"1722",2020-09-19,"Chicago","Casescm",77760
"1723",2020-09-20,"Chicago","Casescm",77869
"1724",2020-09-21,"Chicago","Casescm",78290
"1725",2020-09-22,"Chicago","Casescm",78642
"1726",2020-09-23,"Chicago","Casescm",79033
"1727",2020-09-24,"Chicago","Casescm",79442
"1728",2020-09-25,"Chicago","Casescm",79822
"1729",2020-09-26,"Chicago","Casescm",80054
"1730",2020-09-27,"Chicago","Casescm",80222
"1731",2020-09-28,"Chicago","Casescm",80642
"1732",2020-09-29,"Chicago","Casescm",81023
"1733",2020-09-30,"Chicago","Casescm",81487
"1734",2020-10-01,"Chicago","Casescm",81849
"1735",2020-10-02,"Chicago","Casescm",82261
"1736",2020-10-03,"Chicago","Casescm",82485
"1737",2020-10-04,"Chicago","Casescm",82635
"1738",2020-10-05,"Chicago","Casescm",83187
"1739",2020-10-06,"Chicago","Casescm",83743
"1740",2020-10-07,"Chicago","Casescm",84289
"1741",2020-10-08,"Chicago","Casescm",84894
"1742",2020-10-09,"Chicago","Casescm",85563
"1743",2020-10-10,"Chicago","Casescm",86007
"1744",2020-10-11,"Chicago","Casescm",86305
"1745",2020-10-12,"Chicago","Casescm",86986
"1746",2020-10-13,"Chicago","Casescm",87867
"1747",2020-10-14,"Chicago","Casescm",88718
"1748",2020-10-15,"Chicago","Casescm",89625
"1749",2020-10-16,"Chicago","Casescm",90578
"1750",2020-10-17,"Chicago","Casescm",91125
"1751",2020-10-18,"Chicago","Casescm",91472
"1752",2020-10-19,"Chicago","Casescm",92639
"1753",2020-10-20,"Chicago","Casescm",93834
"1754",2020-10-21,"Chicago","Casescm",95014
"1755",2020-10-22,"Chicago","Casescm",96320
"1756",2020-10-23,"Chicago","Casescm",97338
"1757",2020-10-24,"Chicago","Casescm",98224
"1758",2020-10-25,"Chicago","Casescm",98751
"1759",2020-10-26,"Chicago","Casescm",100291
"1760",2020-10-27,"Chicago","Casescm",101920
"1761",2020-10-28,"Chicago","Casescm",103665
"1762",2020-10-29,"Chicago","Casescm",105547
"1763",2020-10-30,"Chicago","Casescm",107414
"1764",2020-10-31,"Chicago","Casescm",108480
"1765",2020-11-01,"Chicago","Casescm",109208
"1766",2020-11-02,"Chicago","Casescm",111525
"1767",2020-11-03,"Chicago","Casescm",113666
"1768",2020-11-04,"Chicago","Casescm",116176
"1769",2020-11-05,"Chicago","Casescm",118811
"1770",2020-11-06,"Chicago","Casescm",121587
"1771",2020-11-07,"Chicago","Casescm",123161
"1772",2020-11-08,"Chicago","Casescm",124268
"1773",2020-11-09,"Chicago","Casescm",127488
"1774",2020-11-10,"Chicago","Casescm",130837
"1775",2020-11-11,"Chicago","Casescm",133317
"1776",2020-11-12,"Chicago","Casescm",136236
"1777",2020-11-13,"Chicago","Casescm",138926
"1778",2020-11-14,"Chicago","Casescm",140326
"1779",2020-11-15,"Chicago","Casescm",141157
"1780",2020-11-16,"Chicago","Casescm",143716
"1781",2020-11-17,"Chicago","Casescm",146172
"1782",2020-11-18,"Chicago","Casescm",148489
"1783",2020-11-19,"Chicago","Casescm",150660
"1784",2020-11-20,"Chicago","Casescm",152960
"1785",2020-11-21,"Chicago","Casescm",154226
"1786",2020-11-22,"Chicago","Casescm",155005
"1787",2020-11-23,"Chicago","Casescm",157383
"1788",2020-11-24,"Chicago","Casescm",159310
"1789",2020-11-25,"Chicago","Casescm",161144
"1790",2020-11-26,"Chicago","Casescm",161409
"1791",2020-11-27,"Chicago","Casescm",162659
"1792",2020-11-28,"Chicago","Casescm",164033
"1793",2020-11-29,"Chicago","Casescm",164924
"1794",2020-11-30,"Chicago","Casescm",167303
"1795",2020-12-01,"Chicago","Casescm",169483
"1796",2020-12-02,"Chicago","Casescm",171534
"1797",2020-12-03,"Chicago","Casescm",173602
"1798",2020-12-04,"Chicago","Casescm",175448
"1799",2020-12-05,"Chicago","Casescm",176652
"1800",2020-12-06,"Chicago","Casescm",177361
"1801",2020-12-07,"Chicago","Casescm",179425
"1802",2020-12-08,"Chicago","Casescm",181481
"1803",2020-12-09,"Chicago","Casescm",183234
"1804",2020-12-10,"Chicago","Casescm",184940
"1805",2020-12-11,"Chicago","Casescm",186612
"1806",2020-12-12,"Chicago","Casescm",187524
"1807",2020-12-13,"Chicago","Casescm",188135
"1808",2020-12-14,"Chicago","Casescm",189598
"1809",2020-12-15,"Chicago","Casescm",191220
"1810",2020-12-16,"Chicago","Casescm",192605
"1811",2020-12-17,"Chicago","Casescm",193955
"1812",2020-12-18,"Chicago","Casescm",195254
"1813",2020-12-19,"Chicago","Casescm",196112
"1814",2020-12-20,"Chicago","Casescm",196696
"1815",2020-12-21,"Chicago","Casescm",198166
"1816",2020-12-22,"Chicago","Casescm",199511
"1817",2020-12-23,"Chicago","Casescm",200733
"1818",2020-12-24,"Chicago","Casescm",201353
"1819",2020-12-25,"Chicago","Casescm",201515
"1820",2020-12-26,"Chicago","Casescm",202475
"1821",2020-12-27,"Chicago","Casescm",203094
"1822",2020-12-28,"Chicago","Casescm",204766
"1823",2020-12-29,"Chicago","Casescm",206486
"1824",2020-12-30,"Chicago","Casescm",207938
"1825",2020-12-31,"Chicago","Casescm",208913
"1826",2021-01-01,"Chicago","Casescm",209179
"1827",2021-01-02,"Chicago","Casescm",210294
"1828",2021-01-03,"Chicago","Casescm",210939
"1829",2021-01-04,"Chicago","Casescm",212825
"1830",2021-01-05,"Chicago","Casescm",214432
"1831",2021-01-06,"Chicago","Casescm",215896
"1832",2021-01-07,"Chicago","Casescm",217278
"1833",2021-01-08,"Chicago","Casescm",218494
"1834",2021-01-09,"Chicago","Casescm",219274
"1835",2021-01-10,"Chicago","Casescm",219776
"1836",2021-01-11,"Chicago","Casescm",221138
"1837",2021-01-12,"Chicago","Casescm",222229
"1838",2021-01-13,"Chicago","Casescm",223346
"1839",2021-01-14,"Chicago","Casescm",224399
"1840",2021-01-15,"Chicago","Casescm",225433
"1841",2021-01-16,"Chicago","Casescm",226062
"1842",2021-01-17,"Chicago","Casescm",226460
"1843",2021-01-18,"Chicago","Casescm",227174
"1844",2021-01-19,"Chicago","Casescm",228263
"1845",2021-01-20,"Chicago","Casescm",229057
"1846",2021-01-21,"Chicago","Casescm",229876
"1847",2021-01-22,"Chicago","Casescm",230613
"1848",2021-01-23,"Chicago","Casescm",231197
"1849",2021-01-24,"Chicago","Casescm",231537
"1850",2021-01-25,"Chicago","Casescm",232397
"1851",2021-01-26,"Chicago","Casescm",233047
"1852",2021-01-27,"Chicago","Casescm",233706
"1853",2021-01-28,"Chicago","Casescm",234314
"1854",2021-01-29,"Chicago","Casescm",234904
"1855",2021-01-30,"Chicago","Casescm",235326
"1856",2021-01-31,"Chicago","Casescm",235488
"1857",2021-02-01,"Chicago","Casescm",236098
"1858",2021-02-02,"Chicago","Casescm",236742
"1859",2021-02-03,"Chicago","Casescm",237320
"1860",2021-02-04,"Chicago","Casescm",237854
"1861",2021-02-05,"Chicago","Casescm",238260
"1862",2021-02-06,"Chicago","Casescm",238527
"1863",2021-02-07,"Chicago","Casescm",238738
"1864",2021-02-08,"Chicago","Casescm",239130
"1865",2021-02-09,"Chicago","Casescm",239544
"1866",2021-02-10,"Chicago","Casescm",239910
"1867",2021-02-11,"Chicago","Casescm",240351
"1868",2021-02-12,"Chicago","Casescm",240708
"1869",2021-02-13,"Chicago","Casescm",240930
"1870",2021-02-14,"Chicago","Casescm",241074
"1871",2021-02-15,"Chicago","Casescm",241331
"1872",2021-02-16,"Chicago","Casescm",241542
"1873",2021-02-17,"Chicago","Casescm",241929
"1874",2021-02-18,"Chicago","Casescm",242247
"1875",2021-02-19,"Chicago","Casescm",242568
"1876",2021-02-20,"Chicago","Casescm",242784
"1877",2021-02-21,"Chicago","Casescm",242942
"1878",2021-02-22,"Chicago","Casescm",243333
"1879",2021-02-23,"Chicago","Casescm",243650
"1880",2021-02-24,"Chicago","Casescm",243985
"1881",2021-02-25,"Chicago","Casescm",244266
"1882",2021-02-26,"Chicago","Casescm",244625
"1883",2021-02-27,"Chicago","Casescm",244804
"1884",2021-02-28,"Chicago","Casescm",244953
"1885",2021-03-01,"Chicago","Casescm",245267
"1886",2021-03-02,"Chicago","Casescm",245598
"1887",2021-03-03,"Chicago","Casescm",245935
"1888",2021-03-04,"Chicago","Casescm",246219
"1889",2021-03-05,"Chicago","Casescm",246510
"1890",2021-03-06,"Chicago","Casescm",246725
"1891",2021-03-07,"Chicago","Casescm",246899
"1892",2021-03-08,"Chicago","Casescm",247224
"1893",2021-03-09,"Chicago","Casescm",247548
"1894",2021-03-10,"Chicago","Casescm",247874
"1895",2021-03-11,"Chicago","Casescm",248217
"1896",2021-03-12,"Chicago","Casescm",248563
"1897",2021-03-13,"Chicago","Casescm",248813
"1898",2021-03-14,"Chicago","Casescm",248993
"1899",2021-03-15,"Chicago","Casescm",249356
"1900",2021-03-16,"Chicago","Casescm",249799
"1901",2021-03-17,"Chicago","Casescm",250265
"1902",2021-03-18,"Chicago","Casescm",250682
"1903",2021-03-19,"Chicago","Casescm",251107
"1904",2021-03-20,"Chicago","Casescm",251380
"1905",2021-03-21,"Chicago","Casescm",251596
"1906",2021-03-22,"Chicago","Casescm",252121
"1907",2021-03-23,"Chicago","Casescm",252678
"1908",2021-03-24,"Chicago","Casescm",253358
"1909",2021-03-25,"Chicago","Casescm",254040
"1910",2021-03-26,"Chicago","Casescm",254618
"1911",2021-03-27,"Chicago","Casescm",255016
"1912",2021-03-28,"Chicago","Casescm",255340
"1913",2021-03-29,"Chicago","Casescm",255922
"1914",2021-03-30,"Chicago","Casescm",256175
"1915",2021-03-31,"Chicago","Casescm",256186
"1916",2020-03-14,"Chicago","Deathscm",0
"1917",2020-03-15,"Chicago","Deathscm",0
"1918",2020-03-16,"Chicago","Deathscm",1
"1919",2020-03-17,"Chicago","Deathscm",2
"1920",2020-03-18,"Chicago","Deathscm",3
"1921",2020-03-19,"Chicago","Deathscm",5
"1922",2020-03-20,"Chicago","Deathscm",5
"1923",2020-03-21,"Chicago","Deathscm",7
"1924",2020-03-22,"Chicago","Deathscm",9
"1925",2020-03-23,"Chicago","Deathscm",12
"1926",2020-03-24,"Chicago","Deathscm",14
"1927",2020-03-25,"Chicago","Deathscm",19
"1928",2020-03-26,"Chicago","Deathscm",21
"1929",2020-03-27,"Chicago","Deathscm",29
"1930",2020-03-28,"Chicago","Deathscm",33
"1931",2020-03-29,"Chicago","Deathscm",53
"1932",2020-03-30,"Chicago","Deathscm",65
"1933",2020-03-31,"Chicago","Deathscm",81
"1934",2020-04-01,"Chicago","Deathscm",105
"1935",2020-04-02,"Chicago","Deathscm",120
"1936",2020-04-03,"Chicago","Deathscm",144
"1937",2020-04-04,"Chicago","Deathscm",166
"1938",2020-04-05,"Chicago","Deathscm",192
"1939",2020-04-06,"Chicago","Deathscm",214
"1940",2020-04-07,"Chicago","Deathscm",238
"1941",2020-04-08,"Chicago","Deathscm",274
"1942",2020-04-09,"Chicago","Deathscm",299
"1943",2020-04-10,"Chicago","Deathscm",331
"1944",2020-04-11,"Chicago","Deathscm",364
"1945",2020-04-12,"Chicago","Deathscm",397
"1946",2020-04-13,"Chicago","Deathscm",430
"1947",2020-04-14,"Chicago","Deathscm",463
"1948",2020-04-15,"Chicago","Deathscm",494
"1949",2020-04-16,"Chicago","Deathscm",524
"1950",2020-04-17,"Chicago","Deathscm",567
"1951",2020-04-18,"Chicago","Deathscm",606
"1952",2020-04-19,"Chicago","Deathscm",640
"1953",2020-04-20,"Chicago","Deathscm",680
"1954",2020-04-21,"Chicago","Deathscm",716
"1955",2020-04-22,"Chicago","Deathscm",761
"1956",2020-04-23,"Chicago","Deathscm",797
"1957",2020-04-24,"Chicago","Deathscm",850
"1958",2020-04-25,"Chicago","Deathscm",888
"1959",2020-04-26,"Chicago","Deathscm",939
"1960",2020-04-27,"Chicago","Deathscm",974
"1961",2020-04-28,"Chicago","Deathscm",1030
"1962",2020-04-29,"Chicago","Deathscm",1072
"1963",2020-04-30,"Chicago","Deathscm",1112
"1964",2020-05-01,"Chicago","Deathscm",1151
"1965",2020-05-02,"Chicago","Deathscm",1201
"1966",2020-05-03,"Chicago","Deathscm",1246
"1967",2020-05-04,"Chicago","Deathscm",1294
"1968",2020-05-05,"Chicago","Deathscm",1351
"1969",2020-05-06,"Chicago","Deathscm",1394
"1970",2020-05-07,"Chicago","Deathscm",1443
"1971",2020-05-08,"Chicago","Deathscm",1487
"1972",2020-05-09,"Chicago","Deathscm",1540
"1973",2020-05-10,"Chicago","Deathscm",1578
"1974",2020-05-11,"Chicago","Deathscm",1616
"1975",2020-05-12,"Chicago","Deathscm",1662
"1976",2020-05-13,"Chicago","Deathscm",1707
"1977",2020-05-14,"Chicago","Deathscm",1752
"1978",2020-05-15,"Chicago","Deathscm",1800
"1979",2020-05-16,"Chicago","Deathscm",1828
"1980",2020-05-17,"Chicago","Deathscm",1869
"1981",2020-05-18,"Chicago","Deathscm",1902
"1982",2020-05-19,"Chicago","Deathscm",1929
"1983",2020-05-20,"Chicago","Deathscm",1958
"1984",2020-05-21,"Chicago","Deathscm",1992
"1985",2020-05-22,"Chicago","Deathscm",2028
"1986",2020-05-23,"Chicago","Deathscm",2058
"1987",2020-05-24,"Chicago","Deathscm",2085
"1988",2020-05-25,"Chicago","Deathscm",2108
"1989",2020-05-26,"Chicago","Deathscm",2131
"1990",2020-05-27,"Chicago","Deathscm",2157
"1991",2020-05-28,"Chicago","Deathscm",2179
"1992",2020-05-29,"Chicago","Deathscm",2199
"1993",2020-05-30,"Chicago","Deathscm",2220
"1994",2020-05-31,"Chicago","Deathscm",2242
"1995",2020-06-01,"Chicago","Deathscm",2263
"1996",2020-06-02,"Chicago","Deathscm",2288
"1997",2020-06-03,"Chicago","Deathscm",2309
"1998",2020-06-04,"Chicago","Deathscm",2324
"1999",2020-06-05,"Chicago","Deathscm",2341
"2000",2020-06-06,"Chicago","Deathscm",2361
"2001",2020-06-07,"Chicago","Deathscm",2381
"2002",2020-06-08,"Chicago","Deathscm",2396
"2003",2020-06-09,"Chicago","Deathscm",2419
"2004",2020-06-10,"Chicago","Deathscm",2431
"2005",2020-06-11,"Chicago","Deathscm",2441
"2006",2020-06-12,"Chicago","Deathscm",2462
"2007",2020-06-13,"Chicago","Deathscm",2480
"2008",2020-06-14,"Chicago","Deathscm",2492
"2009",2020-06-15,"Chicago","Deathscm",2512
"2010",2020-06-16,"Chicago","Deathscm",2523
"2011",2020-06-17,"Chicago","Deathscm",2544
"2012",2020-06-18,"Chicago","Deathscm",2558
"2013",2020-06-19,"Chicago","Deathscm",2573
"2014",2020-06-20,"Chicago","Deathscm",2583
"2015",2020-06-21,"Chicago","Deathscm",2594
"2016",2020-06-22,"Chicago","Deathscm",2603
"2017",2020-06-23,"Chicago","Deathscm",2611
"2018",2020-06-24,"Chicago","Deathscm",2620
"2019",2020-06-25,"Chicago","Deathscm",2631
"2020",2020-06-26,"Chicago","Deathscm",2644
"2021",2020-06-27,"Chicago","Deathscm",2649
"2022",2020-06-28,"Chicago","Deathscm",2654
"2023",2020-06-29,"Chicago","Deathscm",2661
"2024",2020-06-30,"Chicago","Deathscm",2664
"2025",2020-07-01,"Chicago","Deathscm",2677
"2026",2020-07-02,"Chicago","Deathscm",2683
"2027",2020-07-03,"Chicago","Deathscm",2688
"2028",2020-07-04,"Chicago","Deathscm",2693
"2029",2020-07-05,"Chicago","Deathscm",2696
"2030",2020-07-06,"Chicago","Deathscm",2701
"2031",2020-07-07,"Chicago","Deathscm",2705
"2032",2020-07-08,"Chicago","Deathscm",2709
"2033",2020-07-09,"Chicago","Deathscm",2716
"2034",2020-07-10,"Chicago","Deathscm",2722
"2035",2020-07-11,"Chicago","Deathscm",2724
"2036",2020-07-12,"Chicago","Deathscm",2728
"2037",2020-07-13,"Chicago","Deathscm",2731
"2038",2020-07-14,"Chicago","Deathscm",2734
"2039",2020-07-15,"Chicago","Deathscm",2741
"2040",2020-07-16,"Chicago","Deathscm",2743
"2041",2020-07-17,"Chicago","Deathscm",2746
"2042",2020-07-18,"Chicago","Deathscm",2750
"2043",2020-07-19,"Chicago","Deathscm",2752
"2044",2020-07-20,"Chicago","Deathscm",2757
"2045",2020-07-21,"Chicago","Deathscm",2758
"2046",2020-07-22,"Chicago","Deathscm",2762
"2047",2020-07-23,"Chicago","Deathscm",2765
"2048",2020-07-24,"Chicago","Deathscm",2768
"2049",2020-07-25,"Chicago","Deathscm",2776
"2050",2020-07-26,"Chicago","Deathscm",2782
"2051",2020-07-27,"Chicago","Deathscm",2783
"2052",2020-07-28,"Chicago","Deathscm",2786
"2053",2020-07-29,"Chicago","Deathscm",2789
"2054",2020-07-30,"Chicago","Deathscm",2792
"2055",2020-07-31,"Chicago","Deathscm",2794
"2056",2020-08-01,"Chicago","Deathscm",2799
